prompt,true_answer,model_answer,bleu,rouge1_precision,rouge1_recall,rouge1_f1,rouge2_precision,rouge2_recall,rouge2_f1,rougeL_precision,rougeL_recall,rougeL_f1,rougeLSum_precision,rougeLSum_recall,rougeLSum_f1
"[{'role': 'system', 'content': 'You are tasked with extracting relevant information from the provided context to answer the following question. If no relevant information is found, do not return anything.'}, {'role': 'user', 'content': ""Question: Who registered the most receptions on the Broncos?\n\nContext: Manning finished the year with a career-low 67.9 passer rating, throwing for 2,249 yards and nine touchdowns, with 17 interceptions. In contrast, Osweiler threw for 1,967 yards, 10 touchdowns and six interceptions for a rating of 86.4. Veteran receiver Demaryius Thomas led the team with 105 receptions for 1,304 yards and six touchdowns, while Emmanuel Sanders caught 76 passes for 1,135 yards and six scores, while adding another 106 yards returning punts. Tight end Owen Daniels was also a big element of the passing game with 46 receptions for 517 yards. Running back C. J. Anderson was the team's leading rusher 863 yards and seven touchdowns, while also catching 25 passes for 183 yards. Running back Ronnie Hillman also made a big impact with 720 yards, five touchdowns, 24 receptions, and a 4.7 yards per carry average. Overall, the offense ranked 19th in scoring with 355 points and did not have any Pro Bowl selections.""}]","[""Demaryius Thomas"",""Thomas""]","[""Demaryius Thomas""]",0.513417119032592,1.0,0.6666666666666666,0.8,1.0,0.5,0.6666666666666666,1.0,0.6666666666666666,0.8,1.0,0.6666666666666666,0.8
"[{'role': 'system', 'content': 'You are tasked with extracting relevant information from the provided context to answer the following question. If no relevant information is found, do not return anything.'}, {'role': 'user', 'content': ""Question: What was the passer rating for Peyton Manning that he finished out with for the season? \n\nContext: Manning finished the year with a career-low 67.9 passer rating, throwing for 2,249 yards and nine touchdowns, with 17 interceptions. In contrast, Osweiler threw for 1,967 yards, 10 touchdowns and six interceptions for a rating of 86.4. Veteran receiver Demaryius Thomas led the team with 105 receptions for 1,304 yards and six touchdowns, while Emmanuel Sanders caught 76 passes for 1,135 yards and six scores, while adding another 106 yards returning punts. Tight end Owen Daniels was also a big element of the passing game with 46 receptions for 517 yards. Running back C. J. Anderson was the team's leading rusher 863 yards and seven touchdowns, while also catching 25 passes for 183 yards. Running back Ronnie Hillman also made a big impact with 720 yards, five touchdowns, 24 receptions, and a 4.7 yards per carry average. Overall, the offense ranked 19th in scoring with 355 points and did not have any Pro Bowl selections.""}]","[""67.9""]","[""67.9""]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"[{'role': 'system', 'content': 'You are tasked with extracting relevant information from the provided context to answer the following question. If no relevant information is found, do not return anything.'}, {'role': 'user', 'content': ""Question: How may yards did Peyton Manning throw?\n\nContext: Manning finished the year with a career-low 67.9 passer rating, throwing for 2,249 yards and nine touchdowns, with 17 interceptions. In contrast, Osweiler threw for 1,967 yards, 10 touchdowns and six interceptions for a rating of 86.4. Veteran receiver Demaryius Thomas led the team with 105 receptions for 1,304 yards and six touchdowns, while Emmanuel Sanders caught 76 passes for 1,135 yards and six scores, while adding another 106 yards returning punts. Tight end Owen Daniels was also a big element of the passing game with 46 receptions for 517 yards. Running back C. J. Anderson was the team's leading rusher 863 yards and seven touchdowns, while also catching 25 passes for 183 yards. Running back Ronnie Hillman also made a big impact with 720 yards, five touchdowns, 24 receptions, and a 4.7 yards per carry average. Overall, the offense ranked 19th in scoring with 355 points and did not have any Pro Bowl selections.""}]","[""2,249""]","[""2,249""]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"[{'role': 'system', 'content': 'You are tasked with extracting relevant information from the provided context to answer the following question. If no relevant information is found, do not return anything.'}, {'role': 'user', 'content': ""Question: What was the number of 17 interceptions that Peyton Manning had by end of the year?\n\nContext: Manning finished the year with a career-low 67.9 passer rating, throwing for 2,249 yards and nine touchdowns, with 17 interceptions. In contrast, Osweiler threw for 1,967 yards, 10 touchdowns and six interceptions for a rating of 86.4. Veteran receiver Demaryius Thomas led the team with 105 receptions for 1,304 yards and six touchdowns, while Emmanuel Sanders caught 76 passes for 1,135 yards and six scores, while adding another 106 yards returning punts. Tight end Owen Daniels was also a big element of the passing game with 46 receptions for 517 yards. Running back C. J. Anderson was the team's leading rusher 863 yards and seven touchdowns, while also catching 25 passes for 183 yards. Running back Ronnie Hillman also made a big impact with 720 yards, five touchdowns, 24 receptions, and a 4.7 yards per carry average. Overall, the offense ranked 19th in scoring with 355 points and did not have any Pro Bowl selections.""}]","[""17"",""nine"",""career-low 67.9 passer rating,""]","[""17""]",0.09071795328941251,1.0,0.125,0.2222222222222222,0.0,0.0,0.0,1.0,0.125,0.2222222222222222,1.0,0.125,0.2222222222222222
"[{'role': 'system', 'content': 'You are tasked with extracting relevant information from the provided context to answer the following question. If no relevant information is found, do not return anything.'}, {'role': 'user', 'content': ""Question: Who had the most receptions out of all players for the year?\n\nContext: Manning finished the year with a career-low 67.9 passer rating, throwing for 2,249 yards and nine touchdowns, with 17 interceptions. In contrast, Osweiler threw for 1,967 yards, 10 touchdowns and six interceptions for a rating of 86.4. Veteran receiver Demaryius Thomas led the team with 105 receptions for 1,304 yards and six touchdowns, while Emmanuel Sanders caught 76 passes for 1,135 yards and six scores, while adding another 106 yards returning punts. Tight end Owen Daniels was also a big element of the passing game with 46 receptions for 517 yards. Running back C. J. Anderson was the team's leading rusher 863 yards and seven touchdowns, while also catching 25 passes for 183 yards. Running back Ronnie Hillman also made a big impact with 720 yards, five touchdowns, 24 receptions, and a 4.7 yards per carry average. Overall, the offense ranked 19th in scoring with 355 points and did not have any Pro Bowl selections.""}]","[""Demaryius Thomas"",""Thomas""]","[""Demaryius Thomas""]",0.513417119032592,1.0,0.6666666666666666,0.8,1.0,0.5,0.6666666666666666,1.0,0.6666666666666666,0.8,1.0,0.6666666666666666,0.8
"[{'role': 'system', 'content': 'You are tasked with extracting relevant information from the provided context to answer the following question. If no relevant information is found, do not return anything.'}, {'role': 'user', 'content': ""Question: What was Manning's passer rating at the end of the season?\n\nContext: Manning finished the year with a career-low 67.9 passer rating, throwing for 2,249 yards and nine touchdowns, with 17 interceptions. In contrast, Osweiler threw for 1,967 yards, 10 touchdowns and six interceptions for a rating of 86.4. Veteran receiver Demaryius Thomas led the team with 105 receptions for 1,304 yards and six touchdowns, while Emmanuel Sanders caught 76 passes for 1,135 yards and six scores, while adding another 106 yards returning punts. Tight end Owen Daniels was also a big element of the passing game with 46 receptions for 517 yards. Running back C. J. Anderson was the team's leading rusher 863 yards and seven touchdowns, while also catching 25 passes for 183 yards. Running back Ronnie Hillman also made a big impact with 720 yards, five touchdowns, 24 receptions, and a 4.7 yards per carry average. Overall, the offense ranked 19th in scoring with 355 points and did not have any Pro Bowl selections.""}]","[""67.9""]","[""67.9""]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"[{'role': 'system', 'content': 'You are tasked with extracting relevant information from the provided context to answer the following question. If no relevant information is found, do not return anything.'}, {'role': 'user', 'content': ""Question: How many times was Manning intercepted during the 2015 season?\n\nContext: Manning finished the year with a career-low 67.9 passer rating, throwing for 2,249 yards and nine touchdowns, with 17 interceptions. In contrast, Osweiler threw for 1,967 yards, 10 touchdowns and six interceptions for a rating of 86.4. Veteran receiver Demaryius Thomas led the team with 105 receptions for 1,304 yards and six touchdowns, while Emmanuel Sanders caught 76 passes for 1,135 yards and six scores, while adding another 106 yards returning punts. Tight end Owen Daniels was also a big element of the passing game with 46 receptions for 517 yards. Running back C. J. Anderson was the team's leading rusher 863 yards and seven touchdowns, while also catching 25 passes for 183 yards. Running back Ronnie Hillman also made a big impact with 720 yards, five touchdowns, 24 receptions, and a 4.7 yards per carry average. Overall, the offense ranked 19th in scoring with 355 points and did not have any Pro Bowl selections.""}]","[""17""]","[""17""]",1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
"[{'role': 'system', 'content': 'You are tasked with extracting relevant information from the provided context to answer the following question. If no relevant information is found, do not return anything.'}, {'role': 'user', 'content': ""Question: Who led the Broncos with 105 receptions?\n\nContext: Manning finished the year with a career-low 67.9 passer rating, throwing for 2,249 yards and nine touchdowns, with 17 interceptions. In contrast, Osweiler threw for 1,967 yards, 10 touchdowns and six interceptions for a rating of 86.4. Veteran receiver Demaryius Thomas led the team with 105 receptions for 1,304 yards and six touchdowns, while Emmanuel Sanders caught 76 passes for 1,135 yards and six scores, while adding another 106 yards returning punts. Tight end Owen Daniels was also a big element of the passing game with 46 receptions for 517 yards. Running back C. J. Anderson was the team's leading rusher 863 yards and seven touchdowns, while also catching 25 passes for 183 yards. Running back Ronnie Hillman also made a big impact with 720 yards, five touchdowns, 24 receptions, and a 4.7 yards per carry average. Overall, the offense ranked 19th in scoring with 355 points and did not have any Pro Bowl selections.""}]","[""Demaryius Thomas"",""Thomas""]","[""Demaryius Thomas""]",0.513417119032592,1.0,0.6666666666666666,0.8,1.0,0.5,0.6666666666666666,1.0,0.6666666666666666,0.8,1.0,0.6666666666666666,0.8
"[{'role': 'system', 'content': 'You are tasked with extracting relevant information from the provided context to answer the following question. If no relevant information is found, do not return anything.'}, {'role': 'user', 'content': ""Question: How many touchdowns did Ronnie Hillman make?\n\nContext: Manning finished the year with a career-low 67.9 passer rating, throwing for 2,249 yards and nine touchdowns, with 17 interceptions. In contrast, Osweiler threw for 1,967 yards, 10 touchdowns and six interceptions for a rating of 86.4. Veteran receiver Demaryius Thomas led the team with 105 receptions for 1,304 yards and six touchdowns, while Emmanuel Sanders caught 76 passes for 1,135 yards and six scores, while adding another 106 yards returning punts. Tight end Owen Daniels was also a big element of the passing game with 46 receptions for 517 yards. Running back C. J. Anderson was the team's leading rusher 863 yards and seven touchdowns, while also catching 25 passes for 183 yards. Running back Ronnie Hillman also made a big impact with 720 yards, five touchdowns, 24 receptions, and a 4.7 yards per carry average. Overall, the offense ranked 19th in scoring with 355 points and did not have any Pro Bowl selections.""}]","[""5"",""five""]","[""five""]",0.4493289641172217,1.0,0.5,0.6666666666666666,0.0,0.0,0.0,1.0,0.5,0.6666666666666666,1.0,0.5,0.6666666666666666
"[{'role': 'system', 'content': 'You are tasked with extracting relevant information from the provided context to answer the following question. If no relevant information is found, do not return anything.'}, {'role': 'user', 'content': ""Question: How many interceptions did manning have in 2015?\n\nContext: Manning finished the year with a career-low 67.9 passer rating, throwing for 2,249 yards and nine touchdowns, with 17 interceptions. In contrast, Osweiler threw for 1,967 yards, 10 touchdowns and six interceptions for a rating of 86.4. Veteran receiver Demaryius Thomas led the team with 105 receptions for 1,304 yards and six touchdowns, while Emmanuel Sanders caught 76 passes for 1,135 yards and six scores, while adding another 106 yards returning punts. Tight end Owen Daniels was also a big element of the passing game with 46 receptions for 517 yards. Running back C. J. Anderson was the team's leading rusher 863 yards and seven touchdowns, while also catching 25 passes for 183 yards. Running back Ronnie Hillman also made a big impact with 720 yards, five touchdowns, 24 receptions, and a 4.7 yards per carry average. Overall, the offense ranked 19th in scoring with 355 points and did not have any Pro Bowl selections.""}]","[""17""]","[""17""]",1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
"[{'role': 'system', 'content': 'You are tasked with extracting relevant information from the provided context to answer the following question. If no relevant information is found, do not return anything.'}, {'role': 'user', 'content': ""Question: How many yards did the Broncos' defense give up?\n\nContext: The Broncos' defense ranked first in the NFL yards allowed (4,530) for the first time in franchise history, and fourth in points allowed (296). Defensive ends Derek Wolfe and Malik Jackson each had 5Â½ sacks. Pro Bowl linebacker Von Miller led the team with 11 sacks, forced four fumbles, and recovered three. Linebacker DeMarcus Ware was selected to play in the Pro Bowl for the ninth time in his career, ranking second on the team with 7Â½ sacks. Linebacker Brandon Marshall led the team in total tackles with 109, while Danny Trevathan ranked second with 102. Cornerbacks Aqib Talib (three interceptions) and Chris Harris, Jr. (two interceptions) were the other two Pro Bowl selections from the defense.""}]","[""4,530""]","[""4,530""]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"[{'role': 'system', 'content': 'You are tasked with extracting relevant information from the provided context to answer the following question. If no relevant information is found, do not return anything.'}, {'role': 'user', 'content': ""Question: What position does Brandon Marshall currently play? \n\nContext: The Broncos' defense ranked first in the NFL yards allowed (4,530) for the first time in franchise history, and fourth in points allowed (296). Defensive ends Derek Wolfe and Malik Jackson each had 5Â½ sacks. Pro Bowl linebacker Von Miller led the team with 11 sacks, forced four fumbles, and recovered three. Linebacker DeMarcus Ware was selected to play in the Pro Bowl for the ninth time in his career, ranking second on the team with 7Â½ sacks. Linebacker Brandon Marshall led the team in total tackles with 109, while Danny Trevathan ranked second with 102. Cornerbacks Aqib Talib (three interceptions) and Chris Harris, Jr. (two interceptions) were the other two Pro Bowl selections from the defense.""}]","[""Linebacker""]","[""Linebacker""]",1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
"[{'role': 'system', 'content': 'You are tasked with extracting relevant information from the provided context to answer the following question. If no relevant information is found, do not return anything.'}, {'role': 'user', 'content': ""Question: Which linebacker led the Broncos in tackles?\n\nContext: The Broncos' defense ranked first in the NFL yards allowed (4,530) for the first time in franchise history, and fourth in points allowed (296). Defensive ends Derek Wolfe and Malik Jackson each had 5Â½ sacks. Pro Bowl linebacker Von Miller led the team with 11 sacks, forced four fumbles, and recovered three. Linebacker DeMarcus Ware was selected to play in the Pro Bowl for the ninth time in his career, ranking second on the team with 7Â½ sacks. Linebacker Brandon Marshall led the team in total tackles with 109, while Danny Trevathan ranked second with 102. Cornerbacks Aqib Talib (three interceptions) and Chris Harris, Jr. (two interceptions) were the other two Pro Bowl selections from the defense.""}]","[""Marshall"",""Brandon Marshall""]","[""Brandon Marshall""]",0.513417119032592,1.0,0.6666666666666666,0.8,1.0,0.5,0.6666666666666666,1.0,0.6666666666666666,0.8,1.0,0.6666666666666666,0.8
"[{'role': 'system', 'content': 'You are tasked with extracting relevant information from the provided context to answer the following question. If no relevant information is found, do not return anything.'}, {'role': 'user', 'content': ""Question: How many interceptions did Aqib Talib have for the regular season?\n\nContext: The Broncos' defense ranked first in the NFL yards allowed (4,530) for the first time in franchise history, and fourth in points allowed (296). Defensive ends Derek Wolfe and Malik Jackson each had 5Â½ sacks. Pro Bowl linebacker Von Miller led the team with 11 sacks, forced four fumbles, and recovered three. Linebacker DeMarcus Ware was selected to play in the Pro Bowl for the ninth time in his career, ranking second on the team with 7Â½ sacks. Linebacker Brandon Marshall led the team in total tackles with 109, while Danny Trevathan ranked second with 102. Cornerbacks Aqib Talib (three interceptions) and Chris Harris, Jr. (two interceptions) were the other two Pro Bowl selections from the defense.""}]","[""three"",""three.""]","[""three""]",0.36787944117144233,1.0,0.5,0.6666666666666666,0.0,0.0,0.0,1.0,0.5,0.6666666666666666,1.0,0.5,0.6666666666666666
"[{'role': 'system', 'content': 'You are tasked with extracting relevant information from the provided context to answer the following question. If no relevant information is found, do not return anything.'}, {'role': 'user', 'content': ""Question: What Denver player had 109 tackels for the 2015 season?\n\nContext: The Broncos' defense ranked first in the NFL yards allowed (4,530) for the first time in franchise history, and fourth in points allowed (296). Defensive ends Derek Wolfe and Malik Jackson each had 5Â½ sacks. Pro Bowl linebacker Von Miller led the team with 11 sacks, forced four fumbles, and recovered three. Linebacker DeMarcus Ware was selected to play in the Pro Bowl for the ninth time in his career, ranking second on the team with 7Â½ sacks. Linebacker Brandon Marshall led the team in total tackles with 109, while Danny Trevathan ranked second with 102. Cornerbacks Aqib Talib (three interceptions) and Chris Harris, Jr. (two interceptions) were the other two Pro Bowl selections from the defense.""}]","[""Marshall"",""Brandon Marshall"",""Linebacker Brandon Marshall""]","[""Brandon Marshall""]",0.18887560283756186,1.0,0.3333333333333333,0.5,1.0,0.2,0.33333333333333337,1.0,0.3333333333333333,0.5,1.0,0.3333333333333333,0.5
"[{'role': 'system', 'content': 'You are tasked with extracting relevant information from the provided context to answer the following question. If no relevant information is found, do not return anything.'}, {'role': 'user', 'content': ""Question: What two Denver players ranked at 5 percent for sacks?\n\nContext: The Broncos' defense ranked first in the NFL yards allowed (4,530) for the first time in franchise history, and fourth in points allowed (296). Defensive ends Derek Wolfe and Malik Jackson each had 5Â½ sacks. Pro Bowl linebacker Von Miller led the team with 11 sacks, forced four fumbles, and recovered three. Linebacker DeMarcus Ware was selected to play in the Pro Bowl for the ninth time in his career, ranking second on the team with 7Â½ sacks. Linebacker Brandon Marshall led the team in total tackles with 109, while Danny Trevathan ranked second with 102. Cornerbacks Aqib Talib (three interceptions) and Chris Harris, Jr. (two interceptions) were the other two Pro Bowl selections from the defense.""}]","[""Derek Wolfe and Malik Jackson""]","[""Derek Wolfe and Malik Jackson""]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
"[{'role': 'system', 'content': 'You are tasked with extracting relevant information from the provided context to answer the following question. If no relevant information is found, do not return anything.'}, {'role': 'user', 'content': 'Question: How many total yards did the Panthers have in the NFC Championship?\n\nContext: The Panthers beat the Seattle Seahawks in the divisional round, running up a 31â0 halftime lead and then holding off a furious second half comeback attempt to win 31â24, avenging their elimination from a year earlier. The Panthers then blew out the Arizona Cardinals in the NFC Championship Game, 49â15, racking up 487 yards and forcing seven turnovers.'}]","[""487""]","[""487""]",1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
"[{'role': 'system', 'content': 'You are tasked with extracting relevant information from the provided context to answer the following question. If no relevant information is found, do not return anything.'}, {'role': 'user', 'content': 'Question: How many times did Arizona turn the ball over in the NFC Championship?\n\nContext: The Panthers beat the Seattle Seahawks in the divisional round, running up a 31â0 halftime lead and then holding off a furious second half comeback attempt to win 31â24, avenging their elimination from a year earlier. The Panthers then blew out the Arizona Cardinals in the NFC Championship Game, 49â15, racking up 487 yards and forcing seven turnovers.'}]","[""seven""]","[""seven""]",1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
"[{'role': 'system', 'content': 'You are tasked with extracting relevant information from the provided context to answer the following question. If no relevant information is found, do not return anything.'}, {'role': 'user', 'content': 'Question: What was the final score of the game between the Panthers and the Seahawks?\n\nContext: The Panthers beat the Seattle Seahawks in the divisional round, running up a 31â0 halftime lead and then holding off a furious second half comeback attempt to win 31â24, avenging their elimination from a year earlier. The Panthers then blew out the Arizona Cardinals in the NFC Championship Game, 49â15, racking up 487 yards and forcing seven turnovers.'}]","[""31\u201324""]","[""31â24""]",0.4239476213483084,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5
"[{'role': 'system', 'content': 'You are tasked with extracting relevant information from the provided context to answer the following question. If no relevant information is found, do not return anything.'}, {'role': 'user', 'content': 'Question: What was the score of the last game the Carolina Panthers played prior to the NFC Championship?\n\nContext: The Panthers beat the Seattle Seahawks in the divisional round, running up a 31â0 halftime lead and then holding off a furious second half comeback attempt to win 31â24, avenging their elimination from a year earlier. The Panthers then blew out the Arizona Cardinals in the NFC Championship Game, 49â15, racking up 487 yards and forcing seven turnovers.'}]","[""31\u201324"",""31\u201324,""]","[""31â0""]",0.10454419629475865,0.5,0.25,0.3333333333333333,0.0,0.0,0.0,0.5,0.25,0.3333333333333333,0.5,0.25,0.3333333333333333
"[{'role': 'system', 'content': 'You are tasked with extracting relevant information from the provided context to answer the following question. If no relevant information is found, do not return anything.'}, {'role': 'user', 'content': 'Question: How many yards did the Carolina Panthers gain in the 487 in the NFC Championship Game?\n\nContext: The Panthers beat the Seattle Seahawks in the divisional round, running up a 31â0 halftime lead and then holding off a furious second half comeback attempt to win 31â24, avenging their elimination from a year earlier. The Panthers then blew out the Arizona Cardinals in the NFC Championship Game, 49â15, racking up 487 yards and forcing seven turnovers.'}]","[""487""]","[""487""]",1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
"[{'role': 'system', 'content': 'You are tasked with extracting relevant information from the provided context to answer the following question. If no relevant information is found, do not return anything.'}, {'role': 'user', 'content': 'Question: Who did the Panthers beat in the divisional round?\n\nContext: The Panthers beat the Seattle Seahawks in the divisional round, running up a 31â0 halftime lead and then holding off a furious second half comeback attempt to win 31â24, avenging their elimination from a year earlier. The Panthers then blew out the Arizona Cardinals in the NFC Championship Game, 49â15, racking up 487 yards and forcing seven turnovers.'}]","[""Seattle Seahawks"",""Seahawks"",""the Seattle Seahawks""]","[""Seattle Seahawks""]",0.18887560283756186,1.0,0.3333333333333333,0.5,1.0,0.2,0.33333333333333337,1.0,0.3333333333333333,0.5,1.0,0.3333333333333333,0.5
"[{'role': 'system', 'content': 'You are tasked with extracting relevant information from the provided context to answer the following question. If no relevant information is found, do not return anything.'}, {'role': 'user', 'content': 'Question: How many yards did the Panthers get for the division championshipt game?\n\nContext: The Panthers beat the Seattle Seahawks in the divisional round, running up a 31â0 halftime lead and then holding off a furious second half comeback attempt to win 31â24, avenging their elimination from a year earlier. The Panthers then blew out the Arizona Cardinals in the NFC Championship Game, 49â15, racking up 487 yards and forcing seven turnovers.'}]","[""487""]","[""487""]",1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
"[{'role': 'system', 'content': 'You are tasked with extracting relevant information from the provided context to answer the following question. If no relevant information is found, do not return anything.'}, {'role': 'user', 'content': ""Question: During the Bronco's playoff games, who did not throw at all?\n\nContext: The Broncos defeated the Pittsburgh Steelers in the divisional round, 23â16, by scoring 11 points in the final three minutes of the game. They then beat the defending Super Bowl XLIX champion New England Patriots in the AFC Championship Game, 20â18, by intercepting a pass on New England's 2-point conversion attempt with 17 seconds left on the clock. Despite Manning's problems with interceptions during the season, he didn't throw any in their two playoff games.""}]","[""Manning""]","[""Manning""]",1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
"[{'role': 'system', 'content': 'You are tasked with extracting relevant information from the provided context to answer the following question. If no relevant information is found, do not return anything.'}, {'role': 'user', 'content': ""Question: How many points did the Broncos score in the final three minutes of the Pittsburgh game?\n\nContext: The Broncos defeated the Pittsburgh Steelers in the divisional round, 23â16, by scoring 11 points in the final three minutes of the game. They then beat the defending Super Bowl XLIX champion New England Patriots in the AFC Championship Game, 20â18, by intercepting a pass on New England's 2-point conversion attempt with 17 seconds left on the clock. Despite Manning's problems with interceptions during the season, he didn't throw any in their two playoff games.""}]","[""11""]","[""11""]",1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
"[{'role': 'system', 'content': 'You are tasked with extracting relevant information from the provided context to answer the following question. If no relevant information is found, do not return anything.'}, {'role': 'user', 'content': ""Question: Who did the Broncos beat to win their division in 2015?\n\nContext: The Broncos defeated the Pittsburgh Steelers in the divisional round, 23â16, by scoring 11 points in the final three minutes of the game. They then beat the defending Super Bowl XLIX champion New England Patriots in the AFC Championship Game, 20â18, by intercepting a pass on New England's 2-point conversion attempt with 17 seconds left on the clock. Despite Manning's problems with interceptions during the season, he didn't throw any in their two playoff games.""}]","[""Pittsburgh Steelers"",""Steelers""]","[""Pittsburgh Steelers""]",0.513417119032592,1.0,0.6666666666666666,0.8,1.0,0.5,0.6666666666666666,1.0,0.6666666666666666,0.8,1.0,0.6666666666666666,0.8
"[{'role': 'system', 'content': 'You are tasked with extracting relevant information from the provided context to answer the following question. If no relevant information is found, do not return anything.'}, {'role': 'user', 'content': 'Question: How many times had Thomas Davis torn his ACL in his career?\n\nContext: Carolina suffered a major setback when Thomas Davis, an 11-year veteran who had already overcome three ACL tears in his career, went down with a broken arm in the NFC Championship Game. Despite this, he insisted he would still find a way to play in the Super Bowl. His prediction turned out to be accurate.'}]","[""three""]","[""three""]",1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
"[{'role': 'system', 'content': 'You are tasked with extracting relevant information from the provided context to answer the following question. If no relevant information is found, do not return anything.'}, {'role': 'user', 'content': 'Question: What injury did Thomas Davis suffer from repeatedly, for a total of three times, during his career?\n\nContext: Carolina suffered a major setback when Thomas Davis, an 11-year veteran who had already overcome three ACL tears in his career, went down with a broken arm in the NFC Championship Game. Despite this, he insisted he would still find a way to play in the Super Bowl. His prediction turned out to be accurate.'}]","[""ACL"",""ACL tears""]","[""ACL tears""]",0.513417119032592,1.0,0.6666666666666666,0.8,1.0,0.5,0.6666666666666666,1.0,0.6666666666666666,0.8,1.0,0.6666666666666666,0.8
"[{'role': 'system', 'content': 'You are tasked with extracting relevant information from the provided context to answer the following question. If no relevant information is found, do not return anything.'}, {'role': 'user', 'content': 'Question: How many years has Thomas Davis played in the NFL?\n\nContext: Carolina suffered a major setback when Thomas Davis, an 11-year veteran who had already overcome three ACL tears in his career, went down with a broken arm in the NFC Championship Game. Despite this, he insisted he would still find a way to play in the Super Bowl. His prediction turned out to be accurate.'}]","[""11""]","[""11""]",1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
"[{'role': 'system', 'content': 'You are tasked with extracting relevant information from the provided context to answer the following question. If no relevant information is found, do not return anything.'}, {'role': 'user', 'content': 'Question: What game did Thomas Davis say he would play in, despite breaking a bone earlier on?\n\nContext: Carolina suffered a major setback when Thomas Davis, an 11-year veteran who had already overcome three ACL tears in his career, went down with a broken arm in the NFC Championship Game. Despite this, he insisted he would still find a way to play in the Super Bowl. His prediction turned out to be accurate.'}]","[""the Super Bowl"",""Super Bowl""]","[""Super Bowl""]",0.36787944117144233,1.0,0.4,0.5714285714285715,1.0,0.25,0.4,1.0,0.4,0.5714285714285715,1.0,0.4,0.5714285714285715
"[{'role': 'system', 'content': 'You are tasked with extracting relevant information from the provided context to answer the following question. If no relevant information is found, do not return anything.'}, {'role': 'user', 'content': 'Question: How many ACL injuries has Thomas Davis had during his career?\n\nContext: Carolina suffered a major setback when Thomas Davis, an 11-year veteran who had already overcome three ACL tears in his career, went down with a broken arm in the NFC Championship Game. Despite this, he insisted he would still find a way to play in the Super Bowl. His prediction turned out to be accurate.'}]","[""three""]","[""three""]",1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
"[{'role': 'system', 'content': 'You are tasked with extracting relevant information from the provided context to answer the following question. If no relevant information is found, do not return anything.'}, {'role': 'user', 'content': 'Question: Who suffered a broken arm in the NFC Championship Game?\n\nContext: Carolina suffered a major setback when Thomas Davis, an 11-year veteran who had already overcome three ACL tears in his career, went down with a broken arm in the NFC Championship Game. Despite this, he insisted he would still find a way to play in the Super Bowl. His prediction turned out to be accurate.'}]","[""Davis"",""Thomas Davis""]","[""Thomas Davis""]",0.513417119032592,1.0,0.6666666666666666,0.8,1.0,0.5,0.6666666666666666,1.0,0.6666666666666666,0.8,1.0,0.6666666666666666,0.8
"[{'role': 'system', 'content': 'You are tasked with extracting relevant information from the provided context to answer the following question. If no relevant information is found, do not return anything.'}, {'role': 'user', 'content': ""Question: How old was John Elway when he played in Super Bowl XXXIII?\n\nContext: Peyton Manning became the first quarterback ever to lead two different teams to multiple Super Bowls. He is also the oldest quarterback ever to play in a Super Bowl at age 39. The past record was held by John Elway, who led the Broncos to victory in Super Bowl XXXIII at age 38 and is currently Denver's Executive Vice President of Football Operations and General Manager.""}]","[""38""]","[""38""]",1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
