step,train_loss,train_accuracy,valid_loss,valid_mean_token_accuracy
7707,0,1,,
7708,0,1,,
7709,4.28401,0.66667,,
7710,4.52674,0.75,,
7711,0.11078,0.96875,,
7712,0,1,,
7713,0,1,,
7714,0,1,,
7715,0,1,,
7716,0,1,,
7717,0.00039,1,,
7718,1.30449,0.85714,,
7719,0.10144,1,,
7720,0.00014,1,,
7721,0.00106,1,,
7722,0,1,,
7723,1.00E-05,1,,
7724,0,1,,
7725,1.26044,0.91667,,
7726,1.00E-05,1,,
7727,0,1,,
7728,0,1,,
7729,0,1,,
7730,0,1,,
7731,0,1,,
7732,0.00302,1,,
7733,3.00E-05,1,,
7734,2.78485,0.875,,
7735,0,1,,
7736,0,1,,
7737,0.36079,0.92308,,
7738,0,1,,
7739,0,1,,
7740,3.47268,0.83333,,
7741,0,1,,
7742,0.8834,0.92308,,
7743,1.8273,0.875,,
7744,0.00091,1,,
7745,0,1,,
7746,0,1,,
7747,0,1,,
7748,1.08627,0.92308,,
7749,0,1,,
7750,2.64149,0.90909,,
7751,0,1,,
7752,1.63605,0.875,,
7753,0,1,,
7754,0,1,,
7755,0,1,,
7756,0.07798,0.9375,,
7757,0,1,,
7758,0,1,,
7759,0,1,,
7760,0,1,,
7761,0.29063,0.875,,
7762,0,1,,
7763,0,1,,
7764,0,1,,
7765,0,1,,
7766,0,1,,
7767,5.54706,0.71429,,
7768,0,1,,
7769,0,1,,
7770,0,1,,
7771,0,1,,
7772,0,1,,
7773,0.58735,0.85714,,
7774,0,1,,
7775,0,1,,
7776,0,1,,
7777,0,1,,
7778,0,1,,
7779,2.09,0.90909,,
7780,0,1,,
7781,0,1,,
7782,0.3401,0.875,,
7783,1.54782,0.88889,,
7784,1.97303,0.875,,
7785,1.93256,0.875,,
7786,0,1,,
7787,0,1,,
7788,0.2371,0.88889,,
7789,0.41871,0.94118,,
7790,0,1,,
7791,0.4187,0.92857,,
7792,0,1,,
7793,0.41786,0.88889,,
7794,0.06431,0.96154,,
7795,0,1,,
7796,0,1,,
7797,1.00E-05,1,,
7798,0,1,,
7799,0,1,,
7800,1.00E-05,1,,
7801,0,1,,
7802,0,1,,
7803,0,1,,
7804,0,1,,
7805,0,1,,
7806,0,1,,
7807,0,1,,
7808,1.95328,0.85714,,
7809,0,1,,
7810,0,1,,
7811,3.70283,0.83333,,
7812,9.00E-05,1,,
7813,3.00E-05,1,,
7814,0,1,,
7815,3.14588,0.75,,
7816,2.70002,0.85714,,
7817,0,1,,
7818,0.00011,1,,
7819,1.02723,0.9,,
7820,0,1,,
7821,5.00E-05,1,,
7822,0,1,,
7823,0,1,,
7824,0.16493,0.85714,,
7825,0,1,,
7826,2.00E-05,1,,
7827,0,1,,
7828,0.01318,1,,
7829,0.00016,1,,
7830,0.00081,1,,
7831,0,1,,
7832,3.94353,0.83333,,
7833,2.66019,0.66667,,
7834,0,1,,
7835,0,1,,
7836,1.74319,0.83333,,
7837,0,1,,
7838,0,1,,
7839,0,1,,
7840,0,1,,
7841,0,1,,
7842,0,1,,
7843,2.14927,0.9,,
7844,0.81275,0.90909,,
7845,1.9457,0.9,,
7846,0,1,,
7847,0,1,,
7848,1.13196,0.83333,,
7849,0,1,,
7850,0,1,,
7851,9.00E-05,1,,
7852,0,1,,
7853,2.51273,0.8,,
7854,3.32549,0.75,,
7855,2.44461,0.83333,,
7856,0,1,,
7857,2.30385,0.83333,,
7858,0.03108,1,,
7859,0,1,,
7860,0,1,,
7861,0,1,,
7862,4.56021,0.75,,
7863,0,1,,
7864,0,1,,
7865,0,1,,
7866,0,1,,
7867,0,1,,
7868,0.42989,0.97959,,
7869,0.57219,0.875,,
7870,1.04414,0.9,,
7871,0,1,,
7872,1.00E-05,1,,
7873,0,1,,
7874,0.00027,1,,
7875,0,1,,
7876,0,1,,
7877,1.56086,0.85714,,
7878,0,1,,
7879,0,1,,
7880,0,1,,
7881,0,1,,
7882,4.20959,0.83333,,
7883,0,1,,
7884,2.27845,0.88889,,
7885,0,1,,
7886,0.00017,1,,
7887,0.1232,0.96667,,
7888,0,1,,
7889,0,1,,
7890,0.4858,0.77778,,
7891,0,1,,
7892,0,1,,
7893,0,1,,
7894,0,1,,
7895,0,1,,
7896,0.13169,1,,
7897,0.01635,1,,
7898,0.18354,0.92308,,
7899,2.36143,0.85714,,
7900,0,1,,
7901,0,1,,
7902,1.27912,0.83333,,
7903,0,1,,
7904,0,1,,
7905,1.64477,0.88889,,
7906,0,1,,
7907,0,1,,
7908,0.21534,0.93333,,
7909,0,1,,
7910,0.89195,0.85714,,
7911,1.9536,0.88889,,
7912,0,1,,
7913,2.67846,0.8,,
7914,0,1,,
7915,0,1,,
7916,0,1,,
7917,6.00E-05,1,,
7918,0,1,,
7919,0,1,,
7920,0,1,,
7921,0,1,,
7922,0,1,,
7923,0,1,,
7924,0,1,,
7925,0.00038,1,,
7926,0,1,,
7927,0.18512,0.83333,,
7928,0,1,,
7929,3.10064,0.83333,,
7930,4.6178,0.75,,
7931,0,1,,
7932,0,1,,
7933,0,1,,
7934,0,1,,
7935,0.37146,0.92593,,
7936,0,1,,
7937,0,1,,
7938,0.40183,0.875,,
7939,0,1,,
7940,0,1,,
7941,1.54891,0.875,,
7942,0.01695,1,,
7943,0.06522,1,,
7944,0,1,,
7945,0,1,,
7946,0,1,,
7947,0.75487,0.84615,,
7948,0,1,,
7949,1.82632,0.875,,
7950,0,1,,
7951,0,1,,
7952,0,1,,
7953,1.71998,0.88889,,
7954,0,1,,
7955,0,1,,
7956,0.00023,1,,
7957,0,1,,
7958,0,1,,
7959,2.27462,0.875,,
7960,0,1,,
7961,0,1,,
7962,0,1,,
7963,1.92006,0.71429,,
7964,0,1,,
7965,0,1,,
7966,1.68225,0.88889,,
7967,0.10512,0.85714,,
7968,0.01828,1,,
7969,0,1,,
7970,0,1,,
7971,0,1,,
7972,3.78268,0.63636,,
7973,0,1,,
7974,0,1,,
7975,0,1,,
7976,0,1,,
7977,0,1,,
7978,2.00E-05,1,,
7979,0,1,,
7980,0,1,,
7981,3.69529,0.85714,,
7982,0,1,,
7983,1.93306,0.9,,
7984,0,1,,
7985,3.97464,0.66667,,
7986,0,1,,
7987,0,1,,
7988,0.00091,1,,
7989,0,1,,
7990,1.98843,0.8,,
7991,2.76029,0.8,,
7992,0.00089,1,,
7993,0,1,,
7994,0,1,,
7995,0,1,,
7996,0.68748,0.875,,
7997,0,1,,
7998,1.88018,0.88889,,
7999,0.90563,0.81818,,
8000,1.60969,0.85714,2.8711,0.76923
8001,0,1,,
8002,0,1,,
8003,0,1,,
8004,0,1,,
8005,2.61293,0.85714,,
8006,0,1,,
8007,0,1,,
8008,0.86901,0.88889,,
8009,0,1,,
8010,0,1,,
8011,4.01712,0.8,,
8012,1.00E-05,1,,
8013,0,1,,
8014,0,1,,
8015,0,1,,
8016,0,1,,
8017,0,1,,
8018,0,1,,
8019,0,1,,
8020,1.2853,0.875,,
8021,0,1,,
8022,0,1,,
8023,0,1,,
8024,0,1,,
8025,0.05643,1,,
8026,0,1,,
8027,2.71237,0.9,,
8028,0,1,,
8029,0.1421,0.85714,,
8030,4.08556,0.83333,,
8031,0.12033,1,,
8032,2.89818,0.71429,,
8033,0,1,,
8034,0,1,,
8035,0,1,,
8036,0,1,,
8037,0,1,,
8038,0,1,,
8039,1.00E-05,1,,
8040,0,1,,
8041,2.65071,0.78571,,
8042,7.80857,0.71429,,
8043,0.65801,0.875,,
8044,0,1,,
8045,0,1,,
8046,0.24603,0.90909,,
8047,1.52565,0.88889,,
8048,0,1,,
8049,0,1,,
8050,0.337,0.875,,
8051,0,1,,
8052,0.34867,0.94444,,
8053,0,1,,
8054,0,1,,
8055,0,1,,
8056,0,1,,
8057,0.17098,0.8,,
8058,2.26103,0.83333,,
8059,0,1,,
8060,0.00371,1,,
8061,5.54445,0.75,,
8062,0,1,,
8063,0,1,,
8064,0,1,,
8065,0,1,,
8066,0,1,,
8067,0.04059,0.96154,,
8068,0,1,,
8069,0.00085,1,,
8070,0,1,,
8071,1.38083,0.71429,,
8072,0,1,,
8073,0,1,,
8074,0,1,,
8075,0,1,,
8076,0,1,,
8077,0,1,,
8078,0,1,,
8079,0,1,,
8080,0,1,,
8081,0,1,,
8082,0,1,,
8083,0,1,,
8084,0,1,,
8085,0,1,,
8086,2.52747,0.9,,
8087,0,1,,
8088,0,1,,
8089,0,1,,
8090,0,1,,
8091,0,1,,
8092,0,1,,
8093,0,1,,
8094,0,1,,
8095,0,1,,
8096,0,1,,
8097,0,1,,
8098,0,1,,
8099,0,1,,
8100,0,1,,
8101,0,1,,
8102,2.1909,0.9,,
8103,2.91266,0.85714,,
8104,0,1,,
8105,0.24515,0.9,,
8106,2.16648,0.81818,,
8107,0,1,,
8108,1.61866,0.83333,,
8109,0,1,,
8110,0,1,,
8111,1.56091,0.9,,
8112,0,1,,
8113,0,1,,
8114,0,1,,
8115,0,1,,
8116,0,1,,
8117,0,1,,
8118,0.02587,1,,
8119,0.00672,1,,
8120,1.2236,0.8,,
8121,1.00E-05,1,,
8122,2.11479,0.83333,,
8123,0.19008,0.92308,,
8124,2.75611,0.85714,,
8125,0.00028,1,,
8126,0,1,,
8127,4.79996,0.66667,,
8128,0,1,,
8129,0.03852,1,,
8130,0.02049,1,,
8131,1.20447,0.91667,,
8132,0,1,,
8133,0.00013,1,,
8134,0,1,,
8135,1.58146,0.83333,,
8136,0,1,,
8137,0.00126,1,,
8138,0.0001,1,,
8139,0,1,,
8140,1.71663,0.9,,
8141,0,1,,
8142,1.67555,0.90909,,
8143,0,1,,
8144,2.58288,0.88889,,
8145,0,1,,
8146,0,1,,
8147,0,1,,
8148,1.76973,0.90909,,
8149,1.00E-05,1,,
8150,0,1,,
8151,0,1,,
8152,0.45869,0.88889,,
8153,0,1,,
8154,0,1,,
8155,0,1,,
8156,0,1,,
8157,0,1,,
8158,0,1,,
8159,1.00E-05,1,,
8160,0,1,,
8161,0,1,,
8162,0,1,,
8163,0,1,,
8164,0,1,,
8165,4.69157,0.83333,,
8166,0,1,,
8167,0,1,,
8168,0,1,,
8169,0,1,,
8170,2.60525,0.88889,,
8171,0,1,,
8172,0,1,,
8173,0,1,,
8174,1.15392,0.9,,
8175,0,1,,
8176,0,1,,
8177,0,1,,
8178,0,1,,
8179,0,1,,
8180,0,1,,
8181,0,1,,
8182,0,1,,
8183,1.94395,0.85714,,
8184,0,1,,
8185,2.38121,0.875,,
8186,2.20862,0.85714,,
8187,0,1,,
8188,0,1,,
8189,1.00864,0.875,,
8190,0,1,,
8191,0,1,,
8192,5.77902,0.66667,,
8193,1.90183,0.66667,,
8194,0,1,,
8195,0,1,,
8196,0,1,,
8197,0,1,,
8198,3.56824,0.875,,
8199,2.21613,0.66667,,
8200,2.54193,0.83333,,
8201,0,1,,
8202,1.00E-05,1,,
8203,0,1,,
8204,2.05159,0.91667,,
8205,1.82908,0.92308,,
8206,0,1,,
8207,0.78132,0.85714,,
8208,2.00E-05,1,,
8209,0,1,,
8210,2.00E-05,1,,
8211,0,1,,
8212,0.7909,0.83333,,
8213,0,1,,
8214,0,1,,
8215,0,1,,
8216,0,1,,
8217,0,1,,
8218,0.44601,0.91667,,
8219,2.75002,0.875,,
8220,0,1,,
8221,0.00093,1,,
8222,0.5656,0.85714,,
8223,0,1,,
8224,1.85808,0.875,,
8225,0,1,,
8226,1.00E-05,1,,
8227,0,1,,
8228,2.006,0.875,,
8229,0,1,,
8230,0,1,,
8231,9.00E-05,1,,
8232,0,1,,
8233,0,1,,
8234,0,1,,
8235,1.00E-05,1,,
8236,0.00116,1,,
8237,0,1,,
8238,8.00E-05,1,,
8239,3.13904,0.85714,,
8240,0.6702,0.88889,,
8241,0,1,,
8242,1.18316,0.88889,,
8243,0,1,,
8244,0,1,,
8245,0.76691,0.8,,
8246,0,1,,
8247,0,1,,
8248,1.17067,0.9,,
8249,4.48661,0.71429,,
8250,0.00027,1,,
8251,0,1,,
8252,0,1,,
8253,0,1,,
8254,0.31439,0.8,,
8255,0,1,,
8256,1.30873,0.83333,,
8257,0,1,,
8258,0.2177,0.85714,,
8259,0,1,,
8260,0,1,,
8261,0,1,,
8262,0,1,,
8263,1.74282,0.875,,
8264,0.00014,1,,
8265,0,1,,
8266,0.00013,1,,
8267,9.00E-05,1,,
8268,2.17802,0.83333,,
8269,0,1,,
8270,0.94644,0.875,,
8271,0,1,,
8272,0,1,,
8273,0,1,,
8274,0,1,,
8275,0.00052,1,,
8276,0,1,,
8277,3.39774,0.85714,,
8278,0,1,,
8279,0,1,,
8280,0,1,,
8281,1.57357,0.84615,,
8282,0,1,,
8283,0,1,,
8284,0.55245,0.85714,,
8285,0.36697,0.8,,
8286,0,1,,
8287,0,1,,
8288,1.54414,0.875,,
8289,0.00024,1,,
8290,0,1,,
8291,0,1,,
8292,0,1,,
8293,0,1,,
8294,0,1,,
8295,0,1,,
8296,0,1,,
8297,0,1,,
8298,0,1,,
8299,0,1,,
8300,0,1,,
8301,0,1,,
8302,2.63508,0.85714,,
8303,0,1,,
8304,0,1,,
8305,0,1,,
8306,0,1,,
8307,1.47919,0.85714,,
8308,0,1,,
8309,0,1,,
8310,1.93327,0.84615,,
8311,1.90748,0.875,,
8312,0,1,,
8313,3.62403,0.8,,
8314,0,1,,
8315,0.02435,1,,
8316,2.33354,0.9,,
8317,0,1,,
8318,0,1,,
8319,5.00E-05,1,,
8320,2.00E-05,1,,
8321,0,1,,
8322,0.16563,0.83333,,
8323,0,1,,
8324,1.72413,0.91667,,
8325,0.36413,0.875,,
8326,1.16603,0.94118,,
8327,0.84877,0.875,,
8328,4.00E-05,1,,
8329,2.42372,0.75,,
8330,0,1,,
8331,0,1,,
8332,1.00E-05,1,,
8333,0,1,,
8334,0.00153,1,,
8335,0,1,,
8336,0.31424,0.8,,
8337,0,1,,
8338,0.15253,0.9,,
8339,0,1,,
8340,0,1,,
8341,0,1,,
8342,0.52374,0.88235,,
8343,0,1,,
8344,0.22057,0.84211,,
8345,0,1,,
8346,0,1,,
8347,0,1,,
8348,0.66798,0.85714,,
8349,0.12496,0.85714,,
8350,2.24772,0.84615,,
8351,0.00204,1,,
8352,0,1,,
8353,0,1,,
8354,0,1,,
8355,0,1,,
8356,0.35479,0.85714,,
8357,0,1,,
8358,1.90281,0.77778,,
8359,0,1,,
8360,0,1,,
8361,0,1,,
8362,0.00803,1,,
8363,0.01428,1,,
8364,1.59022,0.83333,,
8365,0.00153,1,,
8366,0,1,,
8367,2.43204,0.85714,,
8368,3.58545,0.85714,,
8369,0,1,,
8370,0,1,,
8371,9.00E-05,1,,
8372,0.00588,1,,
8373,0,1,,
8374,0.36938,0.9375,,
8375,1.12455,0.71429,,
8376,0.00049,1,,
8377,2.88103,0.8,,
8378,0.27726,0.77778,,
8379,0,1,,
8380,0,1,,
8381,0,1,,
8382,3.71066,0.8,,
8383,0,1,,
8384,1.79177,0.875,,
8385,0,1,,
8386,0,1,,
8387,1.53358,0.75,,
8388,0,1,,
8389,2.47846,0.83333,,
8390,1.76568,0.83333,,
8391,0,1,,
8392,0,1,,
8393,2.19622,0.83333,,
8394,1.57791,0.9,,
8395,0,1,,
8396,0.04257,1,,
8397,0,1,,
8398,1.04657,0.91667,,
8399,0,1,,
8400,0,1,,
8401,0,1,,
8402,0,1,,
8403,1.00E-05,1,,
8404,0.64303,0.85714,,
8405,0,1,,
8406,1.00E-05,1,,
8407,0,1,,
8408,0,1,,
8409,0,1,,
8410,0,1,,
8411,0,1,,
8412,0,1,,
8413,0,1,,
8414,0,1,,
8415,0,1,,
8416,0,1,,
8417,0.03421,1,,
8418,0,1,,
8419,0,1,,
8420,0,1,,
8421,0,1,,
8422,0.19151,0.92308,,
8423,0,1,,
8424,0.00013,1,,
8425,0,1,,
8426,0.00014,1,,
8427,0,1,,
8428,0,1,,
8429,0,1,,
8430,0,1,,
8431,3.71784,0.875,,
8432,0,1,,
8433,0,1,,
8434,0,1,,
8435,3.24204,0.875,,
8436,0,1,,
8437,1.14834,0.875,,
8438,2.44266,0.85714,,
8439,0.00442,1,,
8440,0,1,,
8441,0,1,,
8442,0,1,,
8443,0,1,,
8444,0,1,,
8445,0,1,,
8446,0,1,,
8447,0,1,,
8448,0,1,,
8449,1.53843,0.85714,,
8450,0.93743,0.85714,,
8451,0,1,,
8452,0.13351,0.9,,
8453,0.05209,0.9697,,
8454,2.52703,0.75,,
8455,0,1,,
8456,0,1,,
8457,3.89848,0.83333,,
8458,0,1,,
8459,0,1,,
8460,3.91344,0.71429,,
8461,0,1,,
8462,7.00E-05,1,,
8463,0,1,,
8464,0,1,,
8465,0.01535,1,,
8466,0,1,,
8467,0,1,,
8468,0,1,,
8469,1.60246,0.8,,
8470,0,1,,
8471,0,1,,
8472,0.02208,1,,
8473,0,1,,
8474,0,1,,
8475,0,1,,
8476,0,1,,
8477,0,1,,
8478,0,1,,
8479,0,1,,
8480,0,1,,
8481,0.05045,1,,
8482,2.23891,0.71429,,
8483,4.47983,0.83333,,
8484,0.00887,1,,
8485,0,1,,
8486,0,1,,
8487,3.0399,0.71429,,
8488,1.68297,0.83333,,
8489,0,1,,
8490,8.00E-05,1,,
8491,0,1,,
8492,0,1,,
8493,0,1,,
8494,8.6607,0.6,,
8495,0,1,,
8496,4.00E-05,1,,
8497,0.81167,0.85714,,
8498,0.00246,1,,
8499,0,1,,
8500,0,1,,
8501,0,1,,
8502,0,1,,
8503,0,1,,
8504,0.3082,0.88889,,
8505,0.0031,1,,
8506,0,1,,
8507,0,1,,
8508,0,1,,
8509,0.00022,1,,
8510,0,1,,
8511,0,1,,
8512,0,1,,
8513,0,1,,
8514,0.6017,0.875,,
8515,0.37617,0.97436,,
8516,3.08585,0.85714,,
8517,0,1,,
8518,0,1,,
8519,0,1,,
8520,0.43554,0.9375,,
8521,2.66643,0.875,,
8522,0,1,,
8523,0,1,,
8524,2.00E-05,1,,
8525,2.45286,0.85714,,
8526,0.7071,0.88889,,
8527,1.18235,0.85714,,
8528,0,1,,
8529,4.03608,0.88889,,
8530,0,1,,
8531,0.00017,1,,
8532,2.35425,0.85714,,
8533,4.00E-05,1,,
8534,0.41499,0.88889,,
8535,0,1,,
8536,0.03064,1,,
8537,0.12602,0.875,,
8538,2.84224,0.875,,
8539,1.45634,0.875,,
8540,0.31481,0.92857,,
8541,0,1,,
8542,0.01718,1,,
8543,0,1,,
8544,2.01367,0.875,,
8545,0,1,,
8546,0,1,,
8547,0,1,,
8548,0,1,,
8549,2.25103,0.77778,,
8550,2.5709,0.8,,
8551,0,1,,
8552,0,1,,
8553,0.93543,0.88889,,
8554,0.05807,1,,
8555,0.00053,1,,
8556,0,1,,
8557,0,1,,
8558,0,1,,
8559,0,1,,
8560,0,1,,
8561,0.00031,1,,
8562,0,1,,
8563,0.81231,0.85714,,
8564,0,1,,
8565,0,1,,
8566,0,1,,
8567,0,1,,
8568,1.00E-05,1,,
8569,0,1,,
8570,0,1,,
8571,0,1,,
8572,1.00E-05,1,,
8573,2.42449,0.88889,,
8574,0,1,,
8575,0,1,,
8576,0,1,,
8577,0.18867,0.85714,,
8578,0,1,,
8579,0,1,,
8580,0,1,,
8581,0,1,,
8582,1.5778,0.9,,
8583,0,1,,
8584,0,1,,
8585,0,1,,
8586,0,1,,
8587,1.35811,0.81818,,
8588,0,1,,
8589,2.04041,0.85714,,
8590,0.83134,0.88889,,
8591,0.83958,0.9,,
8592,0,1,,
8593,0,1,,
8594,0,1,,
8595,0,1,,
8596,0,1,,
8597,0,1,,
8598,0,1,,
8599,1.35859,0.9,,
8600,0.65004,0.96667,,
8601,4.33362,0.83333,,
8602,0,1,,
8603,0.00059,1,,
8604,2.62469,0.81818,,
8605,0,1,,
8606,1.00779,0.81818,,
8607,1.00E-05,1,,
8608,0,1,,
8609,0,1,,
8610,3.1003,0.83333,,
8611,0,1,,
8612,4.14519,0.83333,,
8613,0,1,,
8614,0,1,,
8615,0,1,,
8616,0,1,,
8617,0.03977,1,,
8618,0,1,,
8619,0,1,,
8620,0,1,,
8621,3.00E-05,1,,
8622,2.43043,0.875,,
8623,1.58211,0.85714,,
8624,4.14584,0.71429,,
8625,0,1,,
8626,0,1,,
8627,0,1,,
8628,0.38831,0.91667,,
8629,0.00075,1,,
8630,0,1,,
8631,0,1,,
8632,0,1,,
8633,0.46136,0.9375,,
8634,0,1,,
8635,0.54661,0.94737,,
8636,0,1,,
8637,0.00195,1,,
8638,4.64109,0.71429,,
8639,1.00E-05,1,,
8640,0,1,,
8641,0,1,,
8642,0,1,,
8643,0,1,,
8644,0,1,,
8645,0,1,,
8646,0,1,,
8647,0,1,,
8648,0,1,,
8649,0.00288,1,,
8650,2.06869,0.83333,,
8651,0.19704,0.85714,,
8652,0,1,,
8653,0,1,,
8654,0.41114,0.94118,,
8655,0.56352,0.94444,,
8656,0,1,,
8657,0.9216,0.83333,,
8658,0,1,,
8659,0,1,,
8660,0,1,,
8661,0.60732,0.75,,
8662,0,1,,
8663,0.67023,0.88889,,
8664,0,1,,
8665,0,1,,
8666,1.92089,0.875,,
8667,0,1,,
8668,3.1905,0.83333,,
8669,0,1,,
8670,0.09711,1,,
8671,0,1,,
8672,0,1,,
8673,2.12927,0.88889,,
8674,0,1,,
8675,0,1,,
8676,4.00E-05,1,,
8677,1.70353,0.92308,,
8678,0,1,,
8679,0.35719,0.93333,,
8680,0,1,,
8681,0,1,,
8682,0,1,,
8683,0.11458,0.90909,,
8684,1.9216,0.75,,
8685,1.21282,0.88889,,
8686,0,1,,
8687,0,1,,
8688,0.00034,1,,
8689,0,1,,
8690,5.00E-05,1,,
8691,0,1,,
8692,2.41351,0.77778,,
8693,0,1,,
8694,2.37101,0.81818,,
8695,0,1,,
8696,0,1,,
8697,0,1,,
8698,0.57244,0.92308,,
8699,0,1,,
8700,0,1,,
8701,0,1,,
8702,0,1,,
8703,0,1,,
8704,1.00E-05,1,,
8705,0,1,,
8706,0,1,,
8707,0.00033,1,,
8708,0,1,,
8709,0,1,,
8710,0.00032,1,,
8711,0,1,,
8712,1.03002,0.83333,,
8713,0,1,,
8714,5.00E-05,1,,
8715,1.26201,0.92857,,
8716,2.91714,0.85714,,
8717,0,1,,
8718,0,1,,
8719,0,1,,
8720,0.49162,0.94118,,
8721,3.37161,0.875,,
8722,0,1,,
8723,0.15817,0.96,,
8724,3.48098,0.8,,
8725,0.01493,1,,
8726,0,1,,
8727,0,1,,
8728,2.20517,0.88235,,
8729,0,1,,
8730,0.00751,1,,
8731,1.46143,0.84615,,
8732,0,1,,
8733,1.14468,0.88889,,
8734,0.06624,1,,
8735,0,1,,
8736,1.52105,0.90909,,
8737,0.34748,0.83333,,
8738,0,1,,
8739,0.00619,1,,
8740,0,1,,
8741,0,1,,
8742,1.7559,0.75,,
8743,2.53474,0.83333,,
8744,0,1,,
8745,0,1,,
8746,0.00817,1,,
8747,0,1,,
8748,4.00E-05,1,,
8749,0,1,,
8750,0.39988,0.85714,,
8751,1.23211,0.85714,,
8752,0,1,,
8753,0,1,,
8754,0,1,,
8755,1.23927,0.88889,,
8756,0,1,,
8757,2.44014,0.85714,,
8758,0.48397,0.875,,
8759,0,1,,
8760,0,1,,
8761,0.00075,1,,
8762,1.92276,0.875,,
8763,0,1,,
8764,0,1,,
8765,0,1,,
8766,1.00E-05,1,,
8767,0,1,,
8768,1.00E-05,1,,
8769,0,1,,
8770,0.00264,1,,
8771,0.00832,1,,
8772,0,1,,
8773,0,1,,
8774,0,1,,
8775,0,1,,
8776,2.00E-05,1,,
8777,0,1,,
8778,0,1,,
8779,5.00E-05,1,,
8780,0,1,,
8781,0.03049,1,,
8782,1.94811,0.83333,,
8783,0,1,,
8784,0,1,,
8785,0,1,,
8786,0,1,,
8787,0.0047,1,,
8788,0.31303,0.94118,,
8789,0.19027,0.85714,,
8790,4.66671,0.8,,
8791,0,1,,
8792,0,1,,
8793,1.93623,0.77778,,
8794,0.80159,0.91667,,
8795,0,1,,
8796,0,1,,
8797,0,1,,
8798,0,1,,
8799,0.00045,1,,
8800,0,1,,
8801,0.75109,0.92,,
8802,0,1,,
8803,0,1,,
8804,3.79073,0.83333,,
8805,0,1,,
8806,1.25578,0.83333,,
8807,0.7835,0.88889,,
8808,0.00086,1,,
8809,0.02446,1,,
8810,0,1,,
8811,3.22897,0.83333,,
8812,0,1,,
8813,0,1,,
8814,0,1,,
8815,0,1,,
8816,0.21314,0.85714,,
8817,0,1,,
8818,2.62408,0.83333,,
8819,0,1,,
8820,0,1,,
8821,0,1,,
8822,0,1,,
8823,3.65643,0.8,,
8824,2.93334,0.85714,,
8825,1.00E-05,1,,
8826,0,1,,
8827,0,1,,
8828,0,1,,
8829,0.2493,0.85714,,
8830,0.06962,1,,
8831,0,1,,
8832,0,1,,
8833,9.00E-05,1,,
8834,0.00112,1,,
8835,0.10284,0.96552,,
8836,0.16586,0.88889,,
8837,0,1,,
8838,0,1,,
8839,0,1,,
8840,0,1,,
8841,0,1,,
8842,0.30744,0.875,,
8843,1.11054,0.85714,,
8844,1.2676,0.88889,,
8845,0,1,,
8846,0,1,,
8847,0.00097,1,,
8848,0,1,,
8849,2.4274,0.85714,,
8850,0,1,,
8851,0,1,,
8852,0,1,,
8853,0,1,,
8854,0,1,,
8855,0.846,0.875,,
8856,0,1,,
8857,0,1,,
8858,0,1,,
8859,4.05704,0.81818,,
8860,0,1,,
8861,0,1,,
8862,1.22205,0.9,,
8863,2.91321,0.875,,
8864,2.24431,0.9,,
8865,0,1,,
8866,0,1,,
8867,0.2764,0.9,,
8868,0.04556,1,,
8869,0,1,,
8870,0.72405,0.91667,,
8871,0,1,,
8872,0,1,,
8873,3.04477,0.66667,,
8874,0,1,,
8875,0,1,,
8876,2.4174,0.8,,
8877,0,1,,
8878,0,1,,
8879,0,1,,
8880,0.59096,0.875,,
8881,1.91869,0.88889,,
8882,2.86496,0.88889,,
8883,0,1,,
8884,0.30644,0.83333,,
8885,0,1,,
8886,0,1,,
8887,3.52755,0.83333,,
8888,0.54836,0.875,,
8889,0,1,,
8890,0.89727,0.90909,,
8891,0,1,,
8892,0,1,,
8893,0,1,,
8894,1.13847,0.88889,,
8895,3.13822,0.83333,,
8896,0,1,,
8897,5.00E-05,1,,
8898,0,1,,
8899,0,1,,
8900,0,1,,
8901,0,1,,
8902,6.00E-05,1,,
8903,0,1,,
8904,2.00E-05,1,,
8905,0,1,,
8906,0,1,,
8907,1.00E-05,1,,
8908,0,1,,
8909,3.01873,0.71429,,
8910,0.72657,0.94118,,
8911,0,1,,
8912,0.89407,0.85714,,
8913,0.21726,0.94118,,
8914,0,1,,
8915,0,1,,
8916,0,1,,
8917,0,1,,
8918,8.00E-05,1,,
8919,0.04467,1,,
8920,0,1,,
8921,0,1,,
8922,0,1,,
8923,0.00013,1,,
8924,0.10569,0.95833,,
8925,0.58062,0.8,,
8926,1.12811,0.9,,
8927,0,1,,
8928,4.60724,0.8,,
8929,0,1,,
8930,1.53141,0.88889,,
8931,0,1,,
8932,0.14199,0.94444,,
8933,0,1,,
8934,0,1,,
8935,0,1,,
8936,1.72151,0.85714,,
8937,9.00E-05,1,,
8938,0,1,,
8939,1.2989,0.75,,
8940,0,1,,
8941,0,1,,
8942,0,1,,
8943,0.01398,1,,
8944,0,1,,
8945,0.00024,1,,
8946,0,1,,
8947,0.11249,0.95652,,
8948,2.00E-05,1,,
8949,0,1,,
8950,0.51776,0.875,,
8951,0,1,,
8952,2.29752,0.71429,,
8953,1.83354,0.85714,,
8954,2.96002,0.85714,,
8955,1.12093,0.66667,,
8956,0,1,,
8957,0.71843,0.88889,,
8958,3.00E-05,1,,
8959,0.25159,0.92308,,
8960,0,1,,
8961,0,1,,
8962,0,1,,
8963,1.89457,0.66667,,
8964,0.00078,1,,
