id,filename,heading,category
1115,1115_proj_desc_1115_12apr2013.pdf,1.8.2 Complementary activities for Reducing Emissions from Deforestation,ghg_emission_reduction
1115,1115_proj_desc_1115_12apr2013.pdf,1.1 Activities Planning Meeting Proponents meeting for Project activities planning from its conception to Finished,
1115,1115_proj_desc_1115_12apr2013.pdf,"1.2 Survey of institutions and Survey and identification of local partners such as consultants, researchers Finished",
1115,1115_proj_desc_1115_12apr2013.pdf,2.1 Conducting Socioeconomic and Study developed together with Arvorar Soluções Florestais and Instituto de Finished,
1115,1115_proj_desc_1115_12apr2013.pdf,2.2 Carbon stock estimate Study developed in partnership with Imazon aiming at estimating the forest Finished,
1115,1115_proj_desc_1115_12apr2013.pdf,2.3 Determination of the baseline and It was also developed in partnership with Imazon aiming to determine the Finished,
1115,1115_proj_desc_1115_12apr2013.pdf,3.1 Carrying out a workshop to plan Proponents and partners of the Project meet up to present the results of Finished,
1115,1115_proj_desc_1115_12apr2013.pdf,3.2 Carrying out stakeholder Meeting between project proponents and partners and State and local Finished,
1115,1115_proj_desc_1115_12apr2013.pdf,3.3 Consolidation of the Project The Project management plan consolidates the results of the studies carried Finished,
1115,1115_proj_desc_1115_12apr2013.pdf,4.1 Definition of applicable standard Selection of the standard and methodology to be used for Project Finished,methodology
1115,1115_proj_desc_1115_12apr2013.pdf,4.2 Preparation of the Project From the management plan the Project description document (Project Finished,
1115,1115_proj_desc_1115_12apr2013.pdf,4.3 Selection and contracting of Survey of validation/verification institutions accredited by the VCS and Finished,crediting_period
1115,1115_proj_desc_1115_12apr2013.pdf,4.4 Follow up of the audit process for Audit to be conducted by the selected VVB. Planned,
1115,1115_proj_desc_1115_12apr2013.pdf,5.1 Social and Environmental Implementation of actions to generate positive social and environmental Finished,
1115,1115_proj_desc_1115_12apr2013.pdf,"5.2 Permanent quality control Monitoring of the implementation, efficiency and efficacy of social and Finished",
1115,1115_proj_desc_1115_12apr2013.pdf,"5.3 Monitoring of deforestation and Using the procedures and methods described in Section 4 - Monitoring, Finished",
1115,1115_proj_desc_1115_12apr2013.pdf,5.4 Follow up of audit processes for Audit to be periodically conducted by the selected VVB. Planned,
1115,1115_proj_desc_1115_12apr2013.pdf,5.5 Updating and complementation of Carrying out the necessary technical studies to develop Project activities,
1115,1115_proj_desc_1115_12apr2013.pdf,1.9 Project Location,project_location
1115,1115_proj_desc_1115_12apr2013.pdf,1.10 Conditions Prior to Project Initiation,
1115,1115_proj_desc_1115_12apr2013.pdf,"1.11 Compliance with Laws, Statutes and Other Regulatory Frameworks",
1115,1115_proj_desc_1115_12apr2013.pdf,1.11.1 Federal Legislation,
1115,1115_proj_desc_1115_12apr2013.pdf,1.11.2 State Legislation,
1115,1115_proj_desc_1115_12apr2013.pdf,1.12 Ownership and Other Programs,
1115,1115_proj_desc_1115_12apr2013.pdf,1.12.1 Right of Use,
1115,1115_proj_desc_1115_12apr2013.pdf,1.12.2 Emissions Trading Programs and Other Binding Limits,
1115,1115_proj_desc_1115_12apr2013.pdf,1.12.3 Participation under Other GHG Programs,
1115,1115_proj_desc_1115_12apr2013.pdf,1.12.4 Other Forms of Environmental Credit,crediting_period
1115,1115_proj_desc_1115_12apr2013.pdf,1.12.5 Projects Rejected by Other GHG Programs,
1115,1115_proj_desc_1115_12apr2013.pdf,1.13 Additional information Relevant to the Project,
1115,1115_proj_desc_1115_12apr2013.pdf,2.1 Title and Reference of Methodology,methodology
1115,1115_proj_desc_1115_12apr2013.pdf,2.2 Applicability of Methodology,methodology
1115,1115_proj_desc_1115_12apr2013.pdf,2.3 Project Boundary,
1115,1115_proj_desc_1115_12apr2013.pdf,2.4 Baseline Scenario,
1115,1115_proj_desc_1115_12apr2013.pdf,2.5 Additionality,
1115,1115_proj_desc_1115_12apr2013.pdf,2.6 Methodology Deviations,methodology
1115,1115_proj_desc_1115_12apr2013.pdf,3.1 Baseline emissions,
1115,1115_proj_desc_1115_12apr2013.pdf,3.2 Project Emissions,
1115,1115_proj_desc_1115_12apr2013.pdf,3.3 Leakage,
1115,1115_proj_desc_1115_12apr2013.pdf,3.4 Summary of GHG Emission Reductions and Removals,ghg_emission_reduction
1115,1115_proj_desc_1115_12apr2013.pdf,3.5 Distribution of log production native forests in the main Brazilian states (2005).,
1115,1115_proj_desc_1115_12apr2013.pdf,4.1 Data and Parameters Available at Validation,
1115,1115_proj_desc_1115_12apr2013.pdf,4.2 Data and Parameters Monitored,
1115,1115_proj_desc_1115_12apr2013.pdf,4.3 Description of Monitoring Plan,
1115,1115_proj_desc_1115_12apr2013.pdf,1.1 Monitoring of Project Implementation,
1115,1115_proj_desc_1115_12apr2013.pdf,1.2 Monitoring of land-use and land-cover changes within the Project area,
1115,1115_proj_desc_1115_12apr2013.pdf,1.3 Monitoring of carbon stock changes and non-CO2 emissions from forest fires,
1115,1115_proj_desc_1115_12apr2013.pdf,1.4 Monitoring of impacts of natural disturbances and other catastrophic events,
1115,1115_proj_desc_1115_12apr2013.pdf,2.1 Monitoring of carbon stock changes and GHG emissions associated to leakage prevention,
1115,1115_proj_desc_1115_12apr2013.pdf,2.2 Monitoring of carbon stock decrease and increases in GHG emissions due to activity,
1115,1115_proj_desc_1115_12apr2013.pdf,2.3 Total ex post estimated leakage,
1115,1115_proj_desc_1115_12apr2013.pdf,5.1 Jari/Amapá REDD+ Project environmental management,
1115,1115_proj_desc_1115_12apr2013.pdf,5.1.1 Grupo Jari,
1115,1115_proj_desc_1115_12apr2013.pdf,5.1.2 Project Environmental Activities,
1115,1115_proj_desc_1115_12apr2013.pdf,6.1 Communities in the Project area of influence,
1115,1115_proj_desc_1115_12apr2013.pdf,6.2 Jari/Amapá REDD+ Project Social Management,
1115,1115_proj_desc_1115_12apr2013.pdf,6.2.1 Fundação Jari,
1115,1115_proj_desc_1115_12apr2013.pdf,6.2.2 Project’s Social Activities,
1115,1115_proj_desc_1115_12apr2013.pdf,"6.3 Work Team, Occupational Health and Safety",
1115,1115_proj_desc_1115_12apr2013.pdf,6.3.1 Work Team,
1115,1115_proj_desc_1115_12apr2013.pdf,6.3.2 Occupational Health and Safety Guidelines,
1115,1115_proj_desc_1115_12apr2013.pdf,6.4 Monitoring Project social impacts,
1115,1115_proj_desc_1115_12apr2013.pdf,7.1 Consultation meetings with stakeholders,
1115,1115_proj_desc_1115_12apr2013.pdf,7.2 Technical Chamber on REDD+,
985,985_proj_desc_985_20dec2012.pdf,"1.11 Compliance with Laws, Statutes and Other Regulatory Frameworks (CCB:G2.2,G4.5,G5.1) . 56",baseline_analysis
985,985_proj_desc_985_20dec2012.pdf,3.1.6 Project deforestation in the RRL and project area as a function of population (alternate) ... 91,additional_analysis
985,985_proj_desc_985_20dec2012.pdf,"5.1 Net Impact on Biodiversity (CCB: G2.5, G3.2, G3.6, B1.1, B1.2, B1.3, B1.4, B1.5, B2.1, B2.2,",ghg_emission_reduction
985,985_proj_desc_985_20dec2012.pdf,1.1 Summary Description of the Project,
985,985_proj_desc_985_20dec2012.pdf,1.2 Sectoral Scope and Project Type,sector
985,985_proj_desc_985_20dec2012.pdf,"1.3 Project Proponent (CCB: G4.1, G4.2, G4.3, G4.4, G4.6, G4.7)",project_proponent
985,985_proj_desc_985_20dec2012.pdf,1.3.1 Park Management Team Skills and Experience,
985,985_proj_desc_985_20dec2012.pdf,1.3.2 Worker Training and Safety,
985,985_proj_desc_985_20dec2012.pdf,1.3.3 CIMA Financial,
985,985_proj_desc_985_20dec2012.pdf,1.4 Other Entities Involved in the Project (CCB: G4.2),other_entities
985,985_proj_desc_985_20dec2012.pdf,1.5 Project Start Date,project_start_date
985,985_proj_desc_985_20dec2012.pdf,"1.6 Project Crediting Period (CCB: G3.4, G3.7)",crediting_period
985,985_proj_desc_985_20dec2012.pdf,1.7 Project Scale and Estimated GHG Emission Reductions or Removals,
985,985_proj_desc_985_20dec2012.pdf,"1.8 Description of the Project Activity (CCB: G3.1, G3.2, G3.4, CL3.2, CM3.3, B3.3)",
985,985_proj_desc_985_20dec2012.pdf,1.8.1 Project Activities,
985,985_proj_desc_985_20dec2012.pdf,"1.9 Project Location (CCB: G1.1, G1.2, G1.3, G1.4, G3.3)",project_location
985,985_proj_desc_985_20dec2012.pdf,1.9.1 Soils and Geology,
985,985_proj_desc_985_20dec2012.pdf,1.9.2 Climatic Conditions,
985,985_proj_desc_985_20dec2012.pdf,1.9.3 Vegetation,
985,985_proj_desc_985_20dec2012.pdf,"1.10 Conditions Prior to Project Initiation (CCB: G1.5, G1.7)",
985,985_proj_desc_985_20dec2012.pdf,1.10.1 Human Communities in the Project Zone,
985,985_proj_desc_985_20dec2012.pdf,1.10.2 Demographics,
985,985_proj_desc_985_20dec2012.pdf,1.10.3 Summary of Changes between 2003 and 2008,
985,985_proj_desc_985_20dec2012.pdf,"1.10.4 Land Use and Property Rights (CCB: G1.6, G5.2, G5.3, G5.4, G5.5)",
985,985_proj_desc_985_20dec2012.pdf,"7.1 Stakeholder Involvement in Project Design, and 6.2 Community Monitoring.",
985,985_proj_desc_985_20dec2012.pdf,1.10.5 Biodiversity (CCB: GL3.1),
985,985_proj_desc_985_20dec2012.pdf,1.10.6 Endemism and Unique Species (CCB: GL3.1),
985,985_proj_desc_985_20dec2012.pdf,1.10.7 High Conservation Values (HCVs) (CCB: G1.8),
985,985_proj_desc_985_20dec2012.pdf,"1.1 Protected areas National parks, reserves YES Sections 1.10.4, 1.11.1 (Project area is a national park)",
985,985_proj_desc_985_20dec2012.pdf,1.2 Threatened and Species vulnerable to habitat YES Appendix 2,
985,985_proj_desc_985_20dec2012.pdf,1.3 Endemic species Species found only in particular YES Appendix 2,
985,985_proj_desc_985_20dec2012.pdf,"1.4 Critical temporal use Breeding sites, migration sites , YES Sections 1.10.5, 5.1.2 (Part of the biological corridor for birds (e.g.",
985,985_proj_desc_985_20dec2012.pdf,2.0 Large landscape-level Viable populations of most (all) YES Section 1.10.5,
985,985_proj_desc_985_20dec2012.pdf,"3.0 Rare, threatened or Forest ecosystems that are rare YES Sections 1.9, 1.10.5",
985,985_proj_desc_985_20dec2012.pdf,"4.1 Forests critical to water Vegetation that helps maintain YES Section 1.12.5.1, 1.9",
985,985_proj_desc_985_20dec2012.pdf,"4.2 Forests critical to Vegetation that helps maintain YES Section 1.12.5.1, 1.9",
985,985_proj_desc_985_20dec2012.pdf,4.3 Forests as barriers to Forest that reduce risk of fire to NO,
985,985_proj_desc_985_20dec2012.pdf,"5.0 Forests critical to Communities obtain essential YES Sections 1.10.1, 1.10.2, 1.10.4, 1.12.5.1",
985,985_proj_desc_985_20dec2012.pdf,"6.0 Forests critical to Provides values without which a YES Sections 1.10.1, 1.10.2, 1.10.4 (noncontacted indigenous people",
985,985_proj_desc_985_20dec2012.pdf,"1.11 Compliance with Laws, Statutes and Other Regulatory Frameworks",baseline_analysis
985,985_proj_desc_985_20dec2012.pdf,62.1 The following activities are encouraged in the buffer zone: ecotourism; management and,
985,985_proj_desc_985_20dec2012.pdf,62.2 The Plan Maestro establishes the criteria for implementing the activities in 62.1.,
985,985_proj_desc_985_20dec2012.pdf,116.1. The issuance of Compatibility is the binding technical opinion that consists of an,
985,985_proj_desc_985_20dec2012.pdf,116.2. The favorable technical opinion is the binding technical opinion that consists of,
985,985_proj_desc_985_20dec2012.pdf,"116.3. Independently of the previous articles, the appropriate authorities should recognize the",
985,985_proj_desc_985_20dec2012.pdf,1.11.1 Worker Regulations,
985,985_proj_desc_985_20dec2012.pdf,1.11.2 Regulatory Additionality,
985,985_proj_desc_985_20dec2012.pdf,1.12 Ownership and Other Programs,
985,985_proj_desc_985_20dec2012.pdf,"1.12.1 Proof of Title (CCB: G5.2, G5.3, G5.4, G5.6)",
985,985_proj_desc_985_20dec2012.pdf,1.12.2 Emissions Trading Programs and Other Binding Limits (CCB: CL1.5),
985,985_proj_desc_985_20dec2012.pdf,1.12.3 Participation under Other GHG Programs (CCB: CL1.5),
985,985_proj_desc_985_20dec2012.pdf,1.12.4 Other Forms of Environmental Credit (CCB: CL1.5),crediting_period
985,985_proj_desc_985_20dec2012.pdf,1.12.5 Projects Rejected by Other GHG Programs,
985,985_proj_desc_985_20dec2012.pdf,1.13 Additional Information Relevant to the Project,
985,985_proj_desc_985_20dec2012.pdf,1.13.1 Eligibility Criteria,
985,985_proj_desc_985_20dec2012.pdf,1.13.2 Leakage Management (CCB: CL2.2),
985,985_proj_desc_985_20dec2012.pdf,1.13.3 Commercially Sensitive Information,
985,985_proj_desc_985_20dec2012.pdf,1.13.4 Risk Assessment (CCB: G3.5),
985,985_proj_desc_985_20dec2012.pdf,1.13.5 Further Information (CCB: G2.4),
985,985_proj_desc_985_20dec2012.pdf,2.1 Title and Reference of Methodology,methodology
985,985_proj_desc_985_20dec2012.pdf,2.2 Applicability of Methodology,methodology
985,985_proj_desc_985_20dec2012.pdf,"2.3 Project Boundary (CCB: CL1.2, CL2.4)",
985,985_proj_desc_985_20dec2012.pdf,"2.3.1 Project Greenhouse Gas Sources, Sinks and Reservoirs",
985,985_proj_desc_985_20dec2012.pdf,"2.4 Baseline Scenario (G1.7, G2.1, G2.4, G2.5, G3.6)",baseline_analysis
985,985_proj_desc_985_20dec2012.pdf,2.4.1 Baseline Identification and Justification,
985,985_proj_desc_985_20dec2012.pdf,2.4.2 Human Communities: Baseline Conditions (Without the Project),
985,985_proj_desc_985_20dec2012.pdf,2.4.3 Biodiversity: Conditions Without the Project,
985,985_proj_desc_985_20dec2012.pdf,"2.5 Additionality (G2.2, G3.11, G4.7)",additional_analysis
985,985_proj_desc_985_20dec2012.pdf,2.5.1 Investment Analysis,
985,985_proj_desc_985_20dec2012.pdf,2.5.2 Common Practice,
985,985_proj_desc_985_20dec2012.pdf,2.5.3 Financial Plan,
985,985_proj_desc_985_20dec2012.pdf,2.6 Methodology Deviations,methodology
985,985_proj_desc_985_20dec2012.pdf,3.1.1 Definition of geographic and temporal boundaries (CCB: G3.3),
985,985_proj_desc_985_20dec2012.pdf,3.1.2 Estimation of Annual Areas of Unplanned Deforestation,
985,985_proj_desc_985_20dec2012.pdf,3.1.3 Collection and processing of appropriate data sources,
985,985_proj_desc_985_20dec2012.pdf,3.1.4 Dynamic analysis of correlation between population and deforestation,
985,985_proj_desc_985_20dec2012.pdf,3.1.5 Project population in the RRD (alternate),
985,985_proj_desc_985_20dec2012.pdf,3.1.6 Project deforestation in the RRL and project area as a function of population (alternate),additional_analysis
985,985_proj_desc_985_20dec2012.pdf,3.1.7 Projected Deforestation Location,
985,985_proj_desc_985_20dec2012.pdf,3.1.8 Results,
985,985_proj_desc_985_20dec2012.pdf,3.1.9 Mapping of the Locations of Future Deforestation,
985,985_proj_desc_985_20dec2012.pdf,3.1.10 Estimation of Carbon Stock Changes (Baseline Emissions G1.5),
985,985_proj_desc_985_20dec2012.pdf,3.2 Project Emissions (CCB: CL1.3),
985,985_proj_desc_985_20dec2012.pdf,3.3 Leakage (CCB: CL2.3),
985,985_proj_desc_985_20dec2012.pdf,"3.4 Summary of GHG Emission Reductions and Removals (CCB: CL1.4, CL2.3)",
985,985_proj_desc_985_20dec2012.pdf,4.1 Data and Parameters Available at Validation,
985,985_proj_desc_985_20dec2012.pdf,4.2 Data and Parameters Monitored,
985,985_proj_desc_985_20dec2012.pdf,4.3 Description of the Monitoring Plan,
985,985_proj_desc_985_20dec2012.pdf,4.3.1 Revision of the baseline,
985,985_proj_desc_985_20dec2012.pdf,4.3.2 Monitoring of actual carbon stock changes and greenhouse gas emissions,
985,985_proj_desc_985_20dec2012.pdf,4.3.3 Emissions due to deforestation and natural disturbance,
985,985_proj_desc_985_20dec2012.pdf,4.3.4 Quality Assurance /Quality Control and Data Archiving Procedures,
985,985_proj_desc_985_20dec2012.pdf,4.3.5 Emissions due to illegal degradation,
985,985_proj_desc_985_20dec2012.pdf,4.3.6 Monitoring of leakage carbon stock changes,
985,985_proj_desc_985_20dec2012.pdf,4.3.7 Estimation of ex-post net carbon stock changes and greenhouse gas emissions.,
985,985_proj_desc_985_20dec2012.pdf,4.3.8 Organization and Responsibilities,
985,985_proj_desc_985_20dec2012.pdf,"5.1 Net Impact on Biodiversity (CCB: G2.5, G3.2, G3.6, B1.1, B1.2, B1.3, B1.4,",ghg_emission_reduction
985,985_proj_desc_985_20dec2012.pdf,5.1.1 Species Used,
985,985_proj_desc_985_20dec2012.pdf,5.1.2 Biodiversity Impacts in the Buffer Zone and Offsite,
985,985_proj_desc_985_20dec2012.pdf,5.1.3 Soil and Water Resources,
985,985_proj_desc_985_20dec2012.pdf,5.1.4 Impact Analysis,
985,985_proj_desc_985_20dec2012.pdf,"5.2 Biodiversity Monitoring (CCB: B3.1, B3.2, B3.3)",
985,985_proj_desc_985_20dec2012.pdf,"6.1 Net Impact on the Community (CCB G2.4, G3.2, CM1.1, CM2.1, CM2.2, CM2.3)",
985,985_proj_desc_985_20dec2012.pdf,6.1.1 Human Communities in the Project Area,
985,985_proj_desc_985_20dec2012.pdf,6.1.2 Human Communities in the Buffer Zone,
985,985_proj_desc_985_20dec2012.pdf,6.1.3 Human Communities Off-Site,
985,985_proj_desc_985_20dec2012.pdf,"6.1.4 Impact Analysis (CCB: G3.6, CM1.2, CM3.2)",
985,985_proj_desc_985_20dec2012.pdf,"6.2 Monitoring of Human Communities in the Buffer Zone (CCB: CM3.1, CM3.2, CM3.3)",
985,985_proj_desc_985_20dec2012.pdf,6.2.1 Application of ROtI and Sustainable Livelihoods Framework,
985,985_proj_desc_985_20dec2012.pdf,6.2.2 Indicators and Methodologies,methodology
985,985_proj_desc_985_20dec2012.pdf,6.2.3 Desired Project Impact and Long-term Vision,
985,985_proj_desc_985_20dec2012.pdf,7.1 Stakeholder Involvement in Project Design,
902,902_070.01_kariba_redd+_project_validation_report_final_29_sept2012.pdf,1.1 Objective,
902,902_070.01_kariba_redd+_project_validation_report_final_29_sept2012.pdf,1.2 Scope and Criteria,
902,902_070.01_kariba_redd+_project_validation_report_final_29_sept2012.pdf,1.3 Level of assurance,
902,902_070.01_kariba_redd+_project_validation_report_final_29_sept2012.pdf,1.4 Summary Description of the Project,project_summary
902,902_070.01_kariba_redd+_project_validation_report_final_29_sept2012.pdf,2.1 Method and Criteria,
902,902_070.01_kariba_redd+_project_validation_report_final_29_sept2012.pdf,2.2 Document Review,
902,902_070.01_kariba_redd+_project_validation_report_final_29_sept2012.pdf,2.3 Interviews,
902,902_070.01_kariba_redd+_project_validation_report_final_29_sept2012.pdf,2.4 Site Inspections,
902,902_070.01_kariba_redd+_project_validation_report_final_29_sept2012.pdf,2.5 Resolution of Any Material Discrepancy,
902,902_070.01_kariba_redd+_project_validation_report_final_29_sept2012.pdf,3.1 Project Design,
902,902_070.01_kariba_redd+_project_validation_report_final_29_sept2012.pdf,3.1.1 Project Proponent and Other Entities,project_proponent
902,902_070.01_kariba_redd+_project_validation_report_final_29_sept2012.pdf,3.1.2 Project Start Date,project_start_date
902,902_070.01_kariba_redd+_project_validation_report_final_29_sept2012.pdf,3.1.3 Project Crediting Period,crediting_period
902,902_070.01_kariba_redd+_project_validation_report_final_29_sept2012.pdf,3.1.4 Project scale and estimated GHG emission reductions or removals,ghg_emission_reduction
902,902_070.01_kariba_redd+_project_validation_report_final_29_sept2012.pdf,3.1.5 Project Activities,
902,902_070.01_kariba_redd+_project_validation_report_final_29_sept2012.pdf,3.1.6 Project Location,project_location
902,902_070.01_kariba_redd+_project_validation_report_final_29_sept2012.pdf,"3.1.7 Project compliance with applicable laws, statutes and other regulatory",
902,902_070.01_kariba_redd+_project_validation_report_final_29_sept2012.pdf,3.1.8 Ownership and other programs,
902,902_070.01_kariba_redd+_project_validation_report_final_29_sept2012.pdf,3.1.9 Additional information relevant to the project,
902,902_070.01_kariba_redd+_project_validation_report_final_29_sept2012.pdf,3.2 Application of Methodology,methodology
902,902_070.01_kariba_redd+_project_validation_report_final_29_sept2012.pdf,3.2.1 Title and Reference,
902,902_070.01_kariba_redd+_project_validation_report_final_29_sept2012.pdf,3.2.2 Applicability,
902,902_070.01_kariba_redd+_project_validation_report_final_29_sept2012.pdf,3.2.3 Project Boundary,
902,902_070.01_kariba_redd+_project_validation_report_final_29_sept2012.pdf,3.2.4 Baseline Scenario,baseline_analysis
902,902_070.01_kariba_redd+_project_validation_report_final_29_sept2012.pdf,3.2.5 Additionality,additional_analysis
902,902_070.01_kariba_redd+_project_validation_report_final_29_sept2012.pdf,3.2.6 Quantification of GHG Emission Reductions and Removals,
902,902_070.01_kariba_redd+_project_validation_report_final_29_sept2012.pdf,3.2.7 Methodology Deviations,methodology
902,902_070.01_kariba_redd+_project_validation_report_final_29_sept2012.pdf,3.2.8 Monitoring Plan,
902,902_070.01_kariba_redd+_project_validation_report_final_29_sept2012.pdf,3.3 Environmental Impact,
902,902_070.01_kariba_redd+_project_validation_report_final_29_sept2012.pdf,3.4 Comments by stakeholders,
902,902_070.01_kariba_redd+_project_validation_report_final_29_sept2012.pdf,3.1 GENERAL,
902,902_070.01_kariba_redd+_project_validation_report_final_29_sept2012.pdf,3.11.1 PROJECT,
902,902_070.01_kariba_redd+_project_validation_report_final_29_sept2012.pdf,3.12 OWNERSHIP AND,
902,902_070.01_kariba_redd+_project_validation_report_final_29_sept2012.pdf,3.12.1 Right of Use,
902,902_070.01_kariba_redd+_project_validation_report_final_29_sept2012.pdf,3.13 PROJECT,
902,902_070.01_kariba_redd+_project_validation_report_final_29_sept2012.pdf,3.17 MONITORING,
902,902_070.01_kariba_redd+_project_validation_report_final_29_sept2012.pdf,5.3.1 In addition to the,
902,902_070.01_kariba_redd+_project_validation_report_final_29_sept2012.pdf,3.2 PROJECT START,
902,902_070.01_kariba_redd+_project_validation_report_final_29_sept2012.pdf,3.4 PROJECT LOCATION,
902,902_070.01_kariba_redd+_project_validation_report_final_29_sept2012.pdf,3.6 LEAKAGE,leakage_analysis
902,902_070.01_kariba_redd+_project_validation_report_final_29_sept2012.pdf,5.1 Delineating the Spatial,
902,902_070.01_kariba_redd+_project_validation_report_final_29_sept2012.pdf,5.2 Defining the Temporal,
902,902_070.01_kariba_redd+_project_validation_report_final_29_sept2012.pdf,5.3 Gases,
902,902_070.01_kariba_redd+_project_validation_report_final_29_sept2012.pdf,5.4 Selecting Carbon Pools,
902,902_070.01_kariba_redd+_project_validation_report_final_29_sept2012.pdf,5.5 Grouped Projects,
902,902_070.01_kariba_redd+_project_validation_report_final_29_sept2012.pdf,6.1 Overview,
902,902_070.01_kariba_redd+_project_validation_report_final_29_sept2012.pdf,6.2 The Participatory Rural,
902,902_070.01_kariba_redd+_project_validation_report_final_29_sept2012.pdf,2.4.4 Focus group,
902,902_070.01_kariba_redd+_project_validation_report_final_29_sept2012.pdf,6.3 The Reference Region,
902,902_070.01_kariba_redd+_project_validation_report_final_29_sept2012.pdf,6.3.1 Delineating the,
902,902_070.01_kariba_redd+_project_validation_report_final_29_sept2012.pdf,6.3.2 Defining the Reference,
902,902_070.01_kariba_redd+_project_validation_report_final_29_sept2012.pdf,6.4 The Cumulative,
902,902_070.01_kariba_redd+_project_validation_report_final_29_sept2012.pdf,6.4.2 Building the,
902,902_070.01_kariba_redd+_project_validation_report_final_29_sept2012.pdf,6.4.5 Discarded Sample,
902,902_070.01_kariba_redd+_project_validation_report_final_29_sept2012.pdf,6.4.6 Minimizing,
902,902_070.01_kariba_redd+_project_validation_report_final_29_sept2012.pdf,6.4.7 Model Fitting and,
902,902_070.01_kariba_redd+_project_validation_report_final_29_sept2012.pdf,6.4.8 Predicting Cumulative,
902,902_070.01_kariba_redd+_project_validation_report_final_29_sept2012.pdf,6.4.9 Estimating Uncertainty,
902,902_070.01_kariba_redd+_project_validation_report_final_29_sept2012.pdf,6.5 Soil Carbon Loss Model,
902,902_070.01_kariba_redd+_project_validation_report_final_29_sept2012.pdf,6.6 Baseline Scenarios for,
902,902_070.01_kariba_redd+_project_validation_report_final_29_sept2012.pdf,6.6.4 Scenario for Below-,
902,902_070.01_kariba_redd+_project_validation_report_final_29_sept2012.pdf,6.6.5 Scenario for Below-,
902,902_070.01_kariba_redd+_project_validation_report_final_29_sept2012.pdf,6.6.6 Scenario for Below-,
902,902_070.01_kariba_redd+_project_validation_report_final_29_sept2012.pdf,6.6.7 Scenario for Standing,
902,902_070.01_kariba_redd+_project_validation_report_final_29_sept2012.pdf,6.6.9 Scenario for Soil,
902,902_070.01_kariba_redd+_project_validation_report_final_29_sept2012.pdf,8.1 Estimating Emissions from,
902,902_070.01_kariba_redd+_project_validation_report_final_29_sept2012.pdf,8.2 Estimating Emissions from,
902,902_070.01_kariba_redd+_project_validation_report_final_29_sept2012.pdf,8.3 Estimating Emissions from,
902,902_070.01_kariba_redd+_project_validation_report_final_29_sept2012.pdf,8.4 Estimating Emissions from,
902,902_070.01_kariba_redd+_project_validation_report_final_29_sept2012.pdf,8.5 Estimating Emissions from,
902,902_070.01_kariba_redd+_project_validation_report_final_29_sept2012.pdf,8.6 Estimating Emissions from,
902,902_070.01_kariba_redd+_project_validation_report_final_29_sept2012.pdf,8.7 Estimating Emissions from,
902,902_070.01_kariba_redd+_project_validation_report_final_29_sept2012.pdf,8.8 Estimating Emissions from,
902,902_070.01_kariba_redd+_project_validation_report_final_29_sept2012.pdf,8.9 Estimating Emissions from,
902,902_070.01_kariba_redd+_project_validation_report_final_29_sept2012.pdf,8.10 Estimating Emissions,
902,902_070.01_kariba_redd+_project_validation_report_final_29_sept2012.pdf,9.1 Emissions from Burning,
902,902_070.01_kariba_redd+_project_validation_report_final_29_sept2012.pdf,11.1 Determining Deductions,
902,902_070.01_kariba_redd+_project_validation_report_final_29_sept2012.pdf,11.2 Reversals from the,
902,902_070.01_kariba_redd+_project_validation_report_final_29_sept2012.pdf,11.3 Ex-Ante Estimation of,
902,902_070.01_kariba_redd+_project_validation_report_final_29_sept2012.pdf,13.3 Sampling Guidelines,
902,902_070.01_kariba_redd+_project_validation_report_final_29_sept2012.pdf,13.3.3 Systematic vs. Random,
902,902_070.01_kariba_redd+_project_validation_report_final_29_sept2012.pdf,13.4 Estimating Total Carbon,
902,902_070.01_kariba_redd+_project_validation_report_final_29_sept2012.pdf,13.5 Estimating Carbon in,
902,902_070.01_kariba_redd+_project_validation_report_final_29_sept2012.pdf,13.5.1 Estimating Carbon in,
902,902_070.01_kariba_redd+_project_validation_report_final_29_sept2012.pdf,13.5.2 Estimating Carbon in,
902,902_070.01_kariba_redd+_project_validation_report_final_29_sept2012.pdf,13.5.3 Estimating Carbon in,
902,902_070.01_kariba_redd+_project_validation_report_final_29_sept2012.pdf,13.6.1 Estimating Carbon in,
902,902_070.01_kariba_redd+_project_validation_report_final_29_sept2012.pdf,13.6.2 Estimating Carbon in,
902,902_070.01_kariba_redd+_project_validation_report_final_29_sept2012.pdf,13.6.3 Estimating Carbon in,
902,902_070.01_kariba_redd+_project_validation_report_final_29_sept2012.pdf,13.9 Estimating Carbon in Soil,
902,902_070.01_kariba_redd+_project_validation_report_final_29_sept2012.pdf,13.11 Uncertainty,
902,902_070.01_kariba_redd+_project_validation_report_final_29_sept2012.pdf,13.12 Estimating Uncertainty,
902,902_070.01_kariba_redd+_project_validation_report_final_29_sept2012.pdf,13.14 Reporting,
2293,2293_niht_vcs_project_description_v1.55.pdf,1.1 Summary Description of the Project,project_summary
2293,2293_niht_vcs_project_description_v1.55.pdf,1.2 Sectoral Scope and Project Type,sector
2293,2293_niht_vcs_project_description_v1.55.pdf,1.3 Project Eligibility,
2293,2293_niht_vcs_project_description_v1.55.pdf,1.4 Project Design,
2293,2293_niht_vcs_project_description_v1.55.pdf,1.4.1 Eligibility Criteria,
2293,2293_niht_vcs_project_description_v1.55.pdf,1.5 Project Proponent,project_proponent
