metric_type,country,Quarter,zone,Average,Min,Max,Country,2021 carbon stock (million t),Norm Min,Norm Max,Norm Average,Average Score,Total Average Score,Max Score,Min Score
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Panama,Q4,America,1.5938461538461541,0.0,9.944615384615386,Panama,356.7857,0.0,0.02787279698882378,0.004467236646104802,3,1.7,3,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Papua New Guinea,Q1,Oceania,0.08307692307692308,0.010769230769230769,0.2330769230769231,Papua New Guinea,3320.7207,3.243040213900184e-06,7.018865605798257e-05,2.501773879294428e-05,1,1.3,1,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Papua New Guinea,Q2,Oceania,0.1323076923076923,0.016153846153846154,0.34307692307692306,Papua New Guinea,3320.7207,4.864560320850276e-06,0.00010331399538567729,3.98430654850594e-05,1,1.3,1,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Papua New Guinea,Q3,Oceania,0.44384615384615383,0.08076923076923077,1.459230769230769,Papua New Guinea,3320.7207,2.4322801604251383e-05,0.0004394319489834749,0.00013365958595860044,2,2.8,2,2
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Papua New Guinea,Q4,Oceania,0.32923076923076927,0.04,1.2976923076923077,Papua New Guinea,3320.7207,1.2045577937343542e-05,0.0003907863457749722,9.914437225351993e-05,2,2.2,2,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Paraguay,Q1,America,0.5492307692307692,0.06153846153846154,2.512307692307692,Paraguay,710.1329,8.665766863985818e-05,0.0035377993222222093,0.0007734196926107342,2,3.7,2,2
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Paraguay,Q2,America,0.25230769230769234,0.014615384615384615,1.0715384615384616,Paraguay,710.1329,2.0581196301966315e-05,0.0015089266551915304,0.00035529644142341855,2,3.2,2,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Paraguay,Q3,America,2.1361538461538463,0.38,7.916153846153846,Paraguay,710.1329,0.0005351111038511242,0.011147425849659756,0.0030081043226610773,3,4.3,3,2
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Paraguay,Q4,America,1.2123076923076923,0.1623076923076923,3.2492307692307696,Paraguay,710.1329,0.00022855960103762592,0.004575524904184512,0.001707156072205206,3,4.2,3,2
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Peru,Q1,America,0.08153846153846155,0.016923076923076923,0.2676923076923077,Peru,10207.4047,1.6579216187124357e-06,2.6225305605087616e-05,7.988167799250828e-06,1,1.2,1,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Peru,Q2,America,0.07307692307692308,0.01846153846153846,0.17846153846153845,Peru,10207.4047,1.8086417658681115e-06,1.748353707005841e-05,7.159206989894609e-06,1,1.3,1,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Peru,Q3,America,0.9076923076923076,0.18692307692307694,2.1884615384615382,Peru,10207.4047,1.8312497879414634e-05,0.00021439940932894906,8.892488682184882e-05,2,2.8,2,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Peru,Q4,America,0.3323076923076923,0.07538461538461538,1.053076923076923,Peru,10207.4047,7.385287210628123e-06,0.0001031679407280602,3.255555178562601e-05,1,1.7,1,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Philippines,Q1,Asia,0.22230769230769232,0.04076923076923077,0.6007692307692308,Philippines,918.8629,4.4369220663094325e-05,0.0006538181384505031,0.0002419378258798917,2,3.2,2,2
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Philippines,Q2,Asia,0.29538461538461536,0.04307692307692308,0.976923076923077,Philippines,918.8629,4.688068598364684e-05,0.0010631869857005622,0.0003214675610307211,2,2.7,2,2
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Philippines,Q3,Asia,0.04923076923076923,0.006923076923076922,0.21,Philippines,918.8629,7.534395961657526e-06,0.0002285433441702783,5.357792683845352e-05,2,1.8,2,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Philippines,Q4,Asia,0.04076923076923077,0.007692307692307693,0.17538461538461542,Philippines,918.8629,8.371551068508362e-06,0.0001908713643619907,4.4369220663094325e-05,2,1.8,1,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Poland,Q1,Europe,4.728461538461539,0.014615384615384615,36.926153846153845,Poland,905.134,1.6147205403160873e-05,0.04079633937754393,0.005224045874380521,3,1.7,3,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Poland,Q2,Europe,6.010769230769231,0.24615384615384617,24.442307692307693,Poland,905.134,0.00027195293310586737,0.027004076404496674,0.006640750685278899,3,1.7,3,2
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Poland,Q3,Europe,4.997692307692308,0.19692307692307692,23.598461538461535,Poland,905.134,0.00021756234648469388,0.026071787755693118,0.005521494394965063,3,2.2,3,2
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Poland,Q4,Europe,1.4484615384615382,0.005384615384615385,7.56923076923077,Poland,905.134,5.948970411690849e-06,0.008362552693005423,0.001600273040744838,3,1.7,3,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Portugal,Q1,Europe,0.025384615384615387,0.0,0.18846153846153849,Portugal,87.3374,0.0,0.0021578560669488498,0.0002906500008543349,2,3.3,2,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Portugal,Q2,Europe,0.02153846153846154,0.0,0.19846153846153847,Portugal,87.3374,0.0,0.0022723545521338906,0.00024661212193701144,2,3.0,2,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Portugal,Q3,Europe,0.27076923076923076,0.003076923076923077,2.0530769230769232,Portugal,87.3374,3.523030313385877e-05,0.023507419766067267,0.0031002666757795716,3,4.5,3,2
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Portugal,Q4,Europe,0.0623076923076923,0.0,0.9069230769230769,Portugal,87.3374,0.0,0.010384131848704872,0.00071341363846064,3,3.5,3,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Puerto Rico,Q1,America,3.436923076923077,0.0,25.954615384615384,Puerto Rico,24.8088,0.0,1.0461858447250727,0.13853644984534022,5,3.5,5,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Puerto Rico,Q2,America,1.4115384615384616,0.0,10.579230769230769,Puerto Rico,24.8088,0.0,0.42643057178222116,0.05689668430308848,4,2.7,4,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Puerto Rico,Q3,America,1.2253846153846153,0.0,9.486923076923077,Puerto Rico,24.8088,0.0,0.3824015299781963,0.049393143375923675,4,3.2,4,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Puerto Rico,Q4,America,0.8446153846153845,0.0,14.018461538461539,Puerto Rico,24.8088,0.0,0.5650600407299643,0.03404499147945021,4,2.5,5,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Qatar,Q1,Asia,4.125384615384616,0.0,31.279230769230768,Qatar,1.0,0.0,31.279230769230768,4.125384615384616,5,4.8,5,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Qatar,Q2,Asia,6.906153846153846,0.0,90.66692307692308,Qatar,1.0,0.0,90.66692307692308,6.906153846153846,5,4.8,5,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Qatar,Q3,Asia,3.712307692307692,0.0,31.934615384615384,Qatar,1.0,0.0,31.934615384615384,3.712307692307692,5,4.8,5,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Qatar,Q4,Asia,2.69,0.0,18.662307692307692,Qatar,1.0,0.0,18.662307692307692,2.69,5,4.8,5,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Romania,Q1,Europe,39.47769230769231,0.5338461538461539,241.40615384615387,Romania,812.5004,0.0006570410966519572,0.2971151200001303,0.04858790507388342,4,2.8,4,3
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Romania,Q2,Europe,7.730769230769231,0.09538461538461539,33.81461538461538,Romania,812.5004,0.00011739639190899523,0.041617967676834844,0.009514788215204855,3,2.2,3,2
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Romania,Q3,Europe,39.26153846153846,1.896923076923077,158.26461538461538,Romania,812.5004,0.0023346734068353404,0.1947871230397122,0.04832186970189609,4,3.3,4,3
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Romania,Q4,Europe,13.703846153846154,0.12923076923076923,87.23076923076923,Romania,812.5004,0.00015905317613476772,0.1073608938909682,0.01686626388595766,4,2.8,4,2
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Russia,Q1,Europe,1.7623076923076921,0.17461538461538462,8.963076923076922,Russia,40896.0299,4.269739264235637e-06,0.00021916740928138166,4.309239054785834e-05,1,2.0,1,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Russia,Q2,Europe,19.91076923076923,3.164615384615385,92.43307692307692,Russia,40896.0299,7.73819706302441e-05,0.002260196824706374,0.00048686313266729173,2,2.7,2,2
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Russia,Q3,Europe,19.256153846153847,2.82,76.8123076923077,Russia,40896.0299,6.895534864620196e-05,0.0018782338500859638,0.000470856312782426,2,3.0,2,2
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Russia,Q4,Europe,3.031538461538461,0.5007692307692307,20.63153846153846,Russia,40896.0299,1.2244935070561232e-05,0.0005044875630223084,7.412794026587067e-05,2,2.0,2,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Rwanda,Q1,Africa,2.1330769230769233,0.0,20.14846153846154,Rwanda,23.8902,0.0,0.8433776836720304,0.08928669174292904,4,3.2,5,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Rwanda,Q2,Africa,2.916153846153846,0.0,18.21,Rwanda,23.8902,0.0,0.7622372353517343,0.1220648569770804,4,3.7,4,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Rwanda,Q3,Africa,19.335384615384616,0.14923076923076922,102.15923076923076,Rwanda,23.8902,0.006246526577038669,4.276198222251415,0.8093437734043506,5,4.7,5,3
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Rwanda,Q4,Africa,1.5869230769230769,0.0,18.501538461538463,Rwanda,23.8902,0.0,0.7744405011903819,0.06642569241459163,5,3.2,5,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Samoa,Q1,Oceania,0.0,0.0,0.0,Samoa,9.5446,0.0,0.0,0.0,1,1.5,1,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Samoa,Q2,Oceania,0.0,0.0,0.0,Samoa,9.5446,0.0,0.0,0.0,1,1.7,1,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Samoa,Q3,Oceania,0.0,0.0,0.0,Samoa,9.5446,0.0,0.0,0.0,1,1.8,1,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Samoa,Q4,Oceania,0.0,0.0,0.0,Samoa,9.5446,0.0,0.0,0.0,1,1.7,1,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,San Marino,Q1,Europe,1.3138461538461537,0.0,27.615384615384617,San Marino,0.055,0.0,502.09790209790214,23.888111888111883,5,2.3,5,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,San Marino,Q2,Europe,2.566153846153846,0.0,48.92307692307692,San Marino,0.055,0.0,889.5104895104895,46.65734265734265,5,2.3,5,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,San Marino,Q3,Europe,0.5684615384615385,0.0,11.923076923076923,San Marino,0.055,0.0,216.7832167832168,10.335664335664335,5,2.8,5,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,San Marino,Q4,Europe,0.0,0.0,0.0,San Marino,0.055,0.0,0.0,0.0,1,1.7,1,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Saudi Arabia,Q1,Asia,0.07538461538461538,0.0038461538461538464,0.42076923076923073,Saudi Arabia,16.1889,0.00023757969016757445,0.025991218104332643,0.004656561927284459,3,3.7,3,2
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Saudi Arabia,Q2,Asia,0.31461538461538463,0.014615384615384615,1.6669230769230767,Saudi Arabia,16.1889,0.0009028028226367829,0.10296703771862675,0.01943401865570759,4,4.5,4,3
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Saudi Arabia,Q3,Asia,0.31769230769230766,0.013846153846153845,1.633846153846154,Saudi Arabia,16.1889,0.0008552868846032679,0.10092385238318563,0.019624082407841647,4,4.5,4,2
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Saudi Arabia,Q4,Asia,0.15846153846153846,0.006923076923076922,0.78,Saudi Arabia,16.1889,0.00042764344230163397,0.0481811611659841,0.009788283234904067,4,4.3,4,2
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Senegal,Q1,Africa,0.7530769230769232,0.23769230769230767,1.57,Senegal,216.9455,0.0010956314267514544,0.007236840588995853,0.0034712723844326026,3,4.5,3,3
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Senegal,Q2,Africa,0.1576923076923077,0.053076923076923084,0.3630769230769231,Senegal,216.9455,0.00024465556131343164,0.0016735858686947784,0.0007268752183949779,2,4.0,2,2
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Senegal,Q3,Africa,0.01,0.0,0.07384615384615384,Senegal,216.9455,0.0,0.00034039034617520914,4.609452604455958e-05,2,2.5,2,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Senegal,Q4,Africa,0.8138461538461539,0.29923076923076924,1.9446153846153846,Senegal,216.9455,0.0013792900485641289,0.008963612449280508,0.003751385273472618,3,4.5,3,3
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Serbia,Q1,Europe,4.672307692307692,0.0,27.948461538461537,Serbia,248.3956,0.0,0.11251592837579062,0.018809945475313138,4,2.8,4,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Serbia,Q2,Europe,2.5115384615384615,0.0,12.238461538461538,Serbia,248.3956,0.0,0.04927004157264274,0.010111042472324234,3,2.2,3,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Serbia,Q3,Europe,10.754615384615384,0.3038461538461538,67.42846153846153,Serbia,248.3956,0.0012232348473409102,0.2714559418059802,0.043296320001704476,4,3.5,4,3
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Serbia,Q4,Europe,11.554615384615385,0.1223076923076923,67.19153846153846,Serbia,248.3956,0.0004923907360182398,0.27050212830476245,0.04651698896685523,4,3.7,4,3
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Seychelles,Q1,Africa,0.0,0.0,0.0,Seychelles,3.3939,0.0,0.0,0.0,1,1.5,1,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Seychelles,Q2,Africa,0.0,0.0,0.0,Seychelles,3.3939,0.0,0.0,0.0,1,1.7,1,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Seychelles,Q3,Africa,0.0,0.0,0.0,Seychelles,3.3939,0.0,0.0,0.0,1,1.8,1,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Seychelles,Q4,Africa,0.0,0.0,0.0,Seychelles,3.3939,0.0,0.0,0.0,1,1.8,1,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Sierra Leone,Q1,Africa,2.0923076923076924,0.42076923076923073,5.756153846153846,Sierra Leone,116.3257,0.0036171648291755884,0.049483079372433146,0.01798663315421865,4,4.7,4,3
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Sierra Leone,Q2,Africa,1.3984615384615384,0.10076923076923078,4.162307692307692,Sierra Leone,116.3257,0.0008662679938245012,0.035781497057895996,0.012021948189106435,4,4.5,3,3
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Sierra Leone,Q3,Africa,0.0,0.0,0.006923076923076922,Sierra Leone,116.3257,0.0,5.951459499557641e-05,0.0,1,1.0,1,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Sierra Leone,Q4,Africa,0.03692307692307692,0.005384615384615385,0.11846153846153847,Sierra Leone,116.3257,4.6289129441003885e-05,0.0010183608477020852,0.0003174111733097408,2,3.5,2,2
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Singapore,Q1,Asia,4.504615384615385,0.0,68.16692307692308,Singapore,1.1789,0.0,57.82248119172371,3.8210326445121594,5,3.3,5,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Singapore,Q2,Asia,4.0600000000000005,0.0,62.82153846153846,Singapore,1.1789,0.0,53.28826742008521,3.443888370514887,5,3.0,5,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Singapore,Q3,Asia,2.5461538461538464,0.0,37.77153846153846,Singapore,1.1789,0.0,32.03964582368179,2.1597708424411284,5,3.2,5,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Singapore,Q4,Asia,5.59,0.0,63.855384615384615,Singapore,1.1789,0.0,54.16522573194046,4.7417083722113835,5,3.2,5,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Slovakia,Q1,Europe,1.816923076923077,0.0,12.526153846153846,Slovakia,194.9781,0.0,0.06424390147485202,0.009318600791181558,4,2.2,4,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Slovakia,Q2,Europe,3.2100000000000004,0.12307692307692308,10.721538461538461,Slovakia,194.9781,0.0006312346005880818,0.05498842414372927,0.01646338742658791,4,2.0,3,2
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Slovakia,Q3,Europe,3.2576923076923077,0.2853846153846154,9.746153846153847,Slovakia,194.9781,0.0014636752301136148,0.04998588993406873,0.01670799083431579,4,2.7,3,3
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Slovakia,Q4,Europe,1.4115384615384616,0.0,8.72,Slovakia,194.9781,0.0,0.0447229714516656,0.007239471825494563,4,2.3,4,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Slovenia,Q1,Europe,0.12923076923076923,0.0,1.926153846153846,Slovenia,180.6491,0.0,0.010662404884130871,0.0007153690177851383,2,1.3,3,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Slovenia,Q2,Europe,0.3630769230769231,0.0,3.1576923076923076,Slovenia,180.6491,0.0,0.017479701297666624,0.0020098462880630075,3,1.5,3,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Slovenia,Q3,Europe,0.8353846153846154,0.0,11.744615384615384,Slovenia,180.6491,0.0,0.06501341764013983,0.004624349722111073,3,2.0,4,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Slovenia,Q4,Europe,0.008461538461538461,0.0,0.17230769230769233,Slovenia,180.6491,0.0,0.0009538253570468512,4.683963806926501e-05,2,1.3,2,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Solomon Islands,Q1,Oceania,2.2776923076923077,0.0,20.523076923076925,Solomon Islands,133.8088,0.0,0.1533761376163371,0.017021991884631712,4,1.8,4,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Solomon Islands,Q2,Oceania,0.6469230769230769,0.0,7.416153846153846,Solomon Islands,133.8088,0.0,0.05542351359666813,0.004834682598775843,3,1.7,3,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Solomon Islands,Q3,Oceania,1.259230769230769,0.0,14.463076923076922,Solomon Islands,133.8088,0.0,0.10808763641163305,0.009410672311767006,3,2.0,4,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Solomon Islands,Q4,Oceania,2.2415384615384615,0.0,18.271538461538462,Solomon Islands,133.8088,0.0,0.13654960257874268,0.016751801537256604,4,1.8,4,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Somalia,Q1,Africa,45.36000000000001,3.721538461538461,166.1307692307692,Somalia,363.9944,0.01022416405729995,0.45641023386834856,0.12461730180464317,5,3.2,4,3
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Somalia,Q2,Africa,33.13384615384616,1.416923076923077,217.60846153846154,Somalia,363.9944,0.003892705703502793,0.5978346412430015,0.09102845031090083,4,2.3,4,3
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Somalia,Q3,Africa,30.173076923076923,0.22307692307692306,175.37,Somalia,363.9944,0.000612858118358203,0.48179312648766026,0.08289434376758797,4,3.0,4,2
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Somalia,Q4,Africa,16.494615384615386,0.2323076923076923,105.70538461538462,Somalia,363.9944,0.0006382177646350941,0.2904038760359627,0.0453155745929481,4,2.5,4,3
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,South Africa,Q1,Africa,0.5784615384615385,0.19384615384615383,1.543076923076923,South Africa,850.0052,0.0002280529034953596,0.0018153735095702039,0.0006805388231290097,2,3.5,2,2
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,South Africa,Q2,Africa,0.7746153846153846,0.2792307692307692,1.7476923076923077,South Africa,850.0052,0.00032850477765402995,0.002056096018815306,0.0009113066421421712,2,4.0,2,2
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,South Africa,Q3,Africa,2.2407692307692306,0.7346153846153847,5.735384615384616,South Africa,850.0052,0.0008642481065002717,0.00674747003357699,0.002636182967785645,3,4.3,3,3
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,South Africa,Q4,Africa,1.1346153846153846,0.31,3.11,South Africa,850.0052,0.00036470365122472196,0.003658801146157694,0.0013348334629192677,3,4.0,3,2
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,South Korea,Q1,Asia,12.470769230769232,0.13923076923076924,102.0876923076923,South Korea,557.6541,0.0002496722775476218,0.18306633504118824,0.02236291140111627,4,2.5,4,2
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,South Korea,Q2,Asia,22.37769230769231,1.9484615384615382,93.10923076923078,South Korea,557.6541,0.0034940324808183753,0.16696592165148752,0.040128266442750644,4,2.5,4,3
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,South Korea,Q3,Asia,25.699230769230766,1.7015384615384617,98.97307692307693,South Korea,557.6541,0.003051243524504638,0.17748112481030254,0.04608453657783699,4,2.2,4,3
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,South Korea,Q4,Asia,4.4253846153846155,0.17384615384615387,23.60153846153846,South Korea,557.6541,0.00031174549572244496,0.042322899556442715,0.00793571609243905,4,2.2,4,2
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Spain,Q1,Europe,0.05153846153846154,0.0007692307692307692,0.24846153846153846,Spain,714.2029,1.077047949862384e-06,0.00034788648780555,7.216221264077973e-05,2,2.7,1,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Spain,Q2,Europe,0.054615384615384614,0.0015384615384615385,0.34461538461538466,Spain,714.2029,2.154095899724768e-06,0.00048251748153834806,7.647040444022926e-05,1,2.2,1,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Spain,Q3,Europe,0.2323076923076923,0.014615384615384615,1.5161538461538462,Spain,714.2029,2.0463911047385296e-05,0.002122861509178759,0.00032526848085843996,2,3.0,2,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Spain,Q4,Europe,0.04692307692307692,0.0015384615384615385,0.33153846153846156,Spain,714.2029,2.154095899724768e-06,0.00046420766639068754,6.569992494160543e-05,2,2.7,2,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Sri Lanka,Q1,Asia,21.192307692307693,0.21153846153846154,160.76615384615386,Sri Lanka,99.5572,0.0021247931996727664,1.6148119256683984,0.2128656460035808,5,3.3,5,3
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Sri Lanka,Q2,Asia,33.58307692307692,0.9292307692307692,233.53846153846155,Sri Lanka,99.5572,0.009333637037108006,2.3457716924387344,0.3373244418593223,5,3.3,5,3
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Sri Lanka,Q3,Asia,89.83615384615383,8.247692307692308,323.3430769230769,Sri Lanka,99.5572,0.08284375522505964,3.2478120811259954,0.9023571760370304,5,4.5,5,3
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Sri Lanka,Q4,Asia,10.539230769230768,0.13538461538461538,46.439230769230775,Sri Lanka,99.5572,0.0013598676477905706,0.466457782754344,0.10586106046806025,5,3.3,5,3
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Sudan,Q1,Africa,0.6569230769230769,0.3246153846153846,1.066153846153846,Sudan,612.5513,0.0005299399162411125,0.0017405135637682037,0.0010724376504026307,2,4.3,2,2
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Sudan,Q2,Africa,0.1346153846153846,0.04923076923076923,0.3,Sudan,612.5513,8.037003469059528e-05,0.0004897548988958149,0.00021976181360709645,2,3.5,1,2
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Sudan,Q3,Africa,0.02153846153846154,0.0007692307692307692,0.09384615384615384,Sudan,612.5513,1.2557817920405512e-06,0.00015320537862894724,3.516189017713544e-05,2,2.5,1,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Sudan,Q4,Africa,2.183076923076923,0.8553846153846153,4.172307692307692,Sudan,612.5513,0.0013964293527490928,0.006811360440027949,0.003563908725811084,3,4.5,3,3
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Suriname,Q1,America,7.3307692307692305,0.0,45.69230769230769,Suriname,3205.1997,0.0,0.014255682007054878,0.002287148981939949,3,1.5,3,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Suriname,Q2,America,3.787692307692308,0.0,29.279999999999998,Suriname,3205.1997,0.0,0.009135156227551124,0.0011817336397767378,3,1.3,3,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Suriname,Q3,America,8.443076923076923,0.38307692307692304,41.88384615384616,Suriname,3205.1997,0.00011951733399854088,0.013067468511820389,0.002634181240899568,3,1.7,3,2
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Suriname,Q4,America,32.69230769230769,4.205384615384616,120.66,Suriname,3205.1997,0.0013120507328715323,0.03764508027378138,0.010199772479795156,4,2.0,4,3
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Sweden,Q1,Europe,0.0038461538461538464,0.0,0.06307692307692309,Sweden,1360.9472,0.0,4.634781061081803e-05,2.8260860128547575e-06,1,1.0,1,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Sweden,Q2,Europe,0.025384615384615387,0.0,0.12461538461538463,Sweden,1360.9472,0.0,9.156518681649414e-05,1.8652167684841402e-05,1,1.0,1,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Sweden,Q3,Europe,0.026923076923076925,0.0,0.25846153846153846,Sweden,1360.9472,0.0,0.0001899129800638397,1.9782602089983303e-05,1,1.3,2,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Sweden,Q4,Europe,0.006923076923076922,0.0,0.08615384615384616,Sweden,1360.9472,0.0,6.330432668794657e-05,5.086954823138563e-06,1,1.3,1,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Switzerland,Q1,Europe,0.46153846153846156,0.0,6.341538461538462,Switzerland,155.6092,0.0,0.040752979011128274,0.002966010117258244,3,1.3,3,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Switzerland,Q2,Europe,0.44999999999999996,0.0,4.111538461538462,Switzerland,155.6092,0.0,0.026422206794575527,0.0028918598643267878,3,1.5,3,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Switzerland,Q3,Europe,0.3638461538461539,0.0,1.8192307692307692,Switzerland,155.6092,0.0,0.011691023212192913,0.0023382046424385828,3,1.8,3,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Switzerland,Q4,Europe,0.07538461538461538,0.0,0.9161538461538462,Switzerland,155.6092,0.0,0.005887530082757615,0.0004844483191521799,2,1.5,3,1
